gene,astrocyte,central nervous system macrophage,endothelial cell,ependymal cell,fibroblast,leukocyte,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,vascular associated smooth muscle cell
AC100818,0.0,0.0,0.2179874154947266,0.0,0.0,0.0,0.22675944660141084,0.0,0.0,0.0,0.0
LINC00507,0.0,0.06841505131128849,0.0,0.0,0.1805353807843951,0.0,0.23235645222163048,0.0,0.0,0.0,0.0
AC018697,0.0,0.0,0.0,0.0,0.0,0.0,0.34450042632436706,0.0,0.12543312543312543,0.0,0.0
AC073365,0.0,0.0,0.0,0.0,0.0,0.0,0.6010875187571001,0.0,0.0,0.0,0.0
AC008568.1,0.0,0.7392335652538125,0.0,0.0,0.0,0.0,0.008448624706075354,0.0,0.0,0.0,0.0
LINC02296,0.0,0.0,0.0,0.047139964565932675,0.0,0.0,0.40826040905928823,0.0,0.0,0.0,0.0
TXK,0.0,0.0,0.0,0.0,0.0,0.9328596487100606,0.16540438562913545,0.0,0.0,0.0,0.0
AP001025,0.0,0.0,0.0,0.20007415333148232,0.0,0.0,0.0,0.0,0.8948018154529777,0.0,0.0
LINC01231,0.0,0.0,0.0,0.0,0.0,0.0,0.2410998255873602,0.0,0.0,0.0,0.0
CARD16,0.0,0.3289378988578495,0.3853920754435737,0.08601871101871102,0.0,0.8869309373000523,0.0,0.0,0.0,0.0,0.0
HSPB3,0.0,0.0,0.0,0.0,0.0,0.0,0.597570769624552,0.0,0.0,0.0,0.0
CATSPERB,0.0,0.0,0.0,0.02240911581302461,0.02728613569321534,0.40684834002494347,0.1672499589872587,0.0,0.0,0.0,0.0
AC005156,0.0,0.0,0.0,0.5351281984509708,0.0,0.0,0.0,0.0,0.1554878498861184,0.0,0.0
LINC01164,0.0,0.0,0.0,0.8274916366245487,0.0,0.0,0.011688631268113961,0.0,0.0,0.0,0.0
RPL7P20,0.0,0.0,0.0,0.0,0.0,0.0,0.5518710317147653,0.0,0.0,0.0,0.0
AC009262,0.2976198471696833,0.0,0.0,0.0,0.0,0.0,0.24894957394464712,0.0,0.0,0.0,0.0
RMST,0.573190448811379,0.0,0.0,0.9007741098402122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP005328.1,0.0,0.0,0.38349349032344865,0.0,0.0,0.0,0.23114780991961503,0.0,0.0,0.0,0.0
LINC01923,0.0,0.0,0.0,0.0,0.0,0.0,0.5709062701614322,0.0,0.0,0.0,0.0
PLCH1,0.5238465529332494,0.0,0.0,0.5528933324416492,0.0,0.0,0.025168152239295676,0.0,0.0,0.0,0.0
OTOGL,0.0,0.0,0.0,0.0,0.0,0.0,0.19237709848526274,0.0,0.3980544956233367,0.0,0.8941434690774306
RORB,0.9646027777333038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007656.1,0.0,0.0,0.0,0.2808605704484984,0.0,0.0,0.2424580274334887,0.0,0.0,0.0,0.0
CCDC168,0.0,0.6533102423672568,0.0,0.0,0.09258377186564912,0.0,0.0,0.0,0.0,0.0,0.0
LINC01938,0.0,0.0,0.0,0.0,0.0,0.0,0.5761108126398709,0.0,0.0,0.0,0.0
VIPR2,0.0,0.0,0.0,0.0,0.15477591676277236,0.0,0.03327500410127413,0.0,0.9267278433142094,0.0,0.0
AC114316,0.3517504961034009,0.0,0.0,0.0,0.0,0.0,0.044034013233444524,0.0,0.4623042928872392,0.2837226102679102,0.0
GXYLT2,0.0,0.0,0.0,0.33912321062158196,0.4832544478653969,0.0,0.0,0.28323267914118083,0.0,0.20766957774590922,0.0
PLXND1,0.15745193727283952,0.23774467901504626,0.5583403862423658,0.0,0.3766056687755224,0.056188806783561016,0.0,0.2216445047311782,0.0,0.0,0.0
G6PC2,0.0,0.0,0.0,0.0,0.0,0.0,0.11197845463990813,0.0,0.4549525083475596,0.0,0.0
AC068305,0.34937801903462207,0.0,0.0,0.5032416457718631,0.20975475345565586,0.0,0.0,0.0742743312464428,0.0,0.0,0.0
PHLDB2,0.0,0.0,0.2311224704614947,0.0,0.34379962897874417,0.0,0.15311423415541095,0.0,0.0,0.49573825594375087,0.8254022974031603
L1TD1,0.11811391223155929,0.0,0.0,0.0,0.0,0.0,0.4118846940797338,0.0,0.0,0.0,0.0
AC246817.1,0.0,0.0,0.0,0.0,0.13021373728989416,0.0,0.1478509323563187,0.0,0.08333333333333333,0.0,0.0
LINC01721,0.0,0.1378753325731661,0.0,0.0,0.0,0.0,0.4255090293837581,0.0,0.0,0.0,0.0
AC010983,0.0,0.0,0.0,0.0,0.0,0.0,0.5235576562937048,0.0,0.0,0.0,0.0
AC092422,0.36794718488320755,0.0,0.0,0.0,0.0,0.0,0.3941609840730244,0.0,0.0,0.0,0.0
AC092674,0.0,0.15108323831242873,0.0,0.0,0.0,0.0,0.3008072321829563,0.0,0.0,0.0,0.0
VAV3,0.3622233080805358,0.0,0.0,0.0,0.3359783778907924,0.3607544591657974,0.009419259583310548,0.0,0.07949349278930706,0.0,0.0
LINC02301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4132685319291638,0.5063280588882608,0.0,0.0
AC079380,0.0,0.0,0.0,0.0,0.8286488403066561,0.0,0.0014901296002624816,0.0,0.0,0.5266793123381043,0.0
FBXO40,0.0,0.0,0.0,0.0,0.0,0.0,0.6686299647421841,0.0,0.0,0.0,0.0
DUXAP10,0.0,0.19414939934956738,0.0,0.0,0.5114718348661269,0.0,0.018975228304259857,0.0,0.0,0.0,0.0
TFEC,0.0,0.9583423130543406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC016687,0.0,0.0,0.0,0.0,0.0,0.0,0.4487545636264804,0.0,0.0,0.0,0.0
AC027701,0.0,0.0,0.0,0.14730447987851178,0.0,0.0,0.31311897492029844,0.0,0.0,0.0,0.0
AC008127.1,0.7192254314733935,0.0,0.0,0.0,0.0,0.0,0.05595505003554438,0.0,0.3030593031813358,0.0,0.0
SLC22A25,0.0,0.0,0.0,0.0,0.0,0.0,0.7102557357545513,0.0,0.0,0.0,0.0
FSTL4,0.0,0.0,0.0,0.0,0.0,0.0,0.6678586239211953,0.0,0.0,0.0,0.0
AC005150,0.0,0.6089620788936747,0.0,0.1035164544936532,0.0,0.0,0.038360584021435995,0.0,0.0,0.0,0.0
AC021079,0.0,0.0,0.0,0.0,0.0,0.0,0.6512962797587097,0.0,0.0,0.0,0.0
ID2,0.83296705136397,0.07237546866630959,0.0,0.23984129993901981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RORB-AS1,0.8965305805602555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL158151.1,0.4755338268077145,0.0,0.0,0.0,0.0,0.0,0.0552031497785312,0.0,0.0,0.0,0.0
EPHB6,0.0,0.0,0.0,0.0,0.0,0.0,0.26344308203206346,0.0,0.0,0.07561547479484174,0.0
TRABD2A,0.0,0.0,0.0,0.0,0.0,0.5576689272086243,0.22375184557335812,0.0,0.0,0.0,0.0
AC016205,0.0,0.13292760179597235,0.0,0.0,0.0,0.0,0.4783379733080754,0.0,0.0,0.0,0.0
AC105031,0.0,0.0,0.0,0.04321690711212351,0.0,0.0,0.4749864851486286,0.0,0.0,0.0,0.0
SLC22A10,0.0,0.0,0.25305471954290415,0.0,0.0,0.0,0.5027991520780357,0.0,0.0,0.0,0.0
SORCS1,0.0,0.0,0.0,0.0,0.0,0.0,0.19601356154645377,0.0,0.6920578312335227,0.019874899112187247,0.0
ARSJ,0.48056965661120704,0.0,0.0,0.0,0.4778613191204305,0.0,0.0,0.0,0.0,0.0,0.8278436960281756
SLC22A6,0.5620133882959513,0.0,0.0,0.0,0.21152074816396405,0.0,0.0652239295674523,0.0,0.0,0.0,0.0
GRIN3A,0.0,0.0,0.0,0.0,0.0,0.0,0.6920600854544032,0.0,0.0,0.0,0.0
IL1RAPL2,0.0,0.0,0.020268677822295546,0.0,0.0,0.0,0.5763993206717208,0.0,0.0,0.0,0.0
MKX,0.0,0.0,0.0,0.7996584293396394,0.0,0.0,0.11736479466287526,0.0,0.0,0.0,0.0
Z68323,0.0,0.0,0.0,0.0,0.0,0.0,0.3917951762014579,0.0,0.09918572418572419,0.0,0.0
IPCEF1,0.0,0.7140103652919947,0.0,0.0,0.0,0.0,0.11586099414884891,0.0,0.0,0.0,0.0
LINC02505,0.0,0.0,0.0,0.0,0.0,0.0,0.3311152924600419,0.0,0.0,0.0,0.0
AC005858.1,0.1778520013257391,0.0,0.0,0.0,0.0,0.0,0.4142601388561556,0.0,0.0,0.0,0.0
CCDC68,0.0,0.0,0.9359947132624993,0.0,0.0,0.0,0.1412342100946027,0.0,0.0,0.0,0.0
AC024600,0.0,0.0,0.0,0.0,0.0,0.0,0.3521903580951325,0.0,0.0,0.0,0.0
AP003066.1,0.12005913476501712,0.0,0.0,0.0,0.15003112678979041,0.0,0.08828676108711106,0.0,0.0,0.0,0.0
LINC00881,0.0,0.0,0.0,0.8610699374272757,0.0,0.0,0.0,0.0,0.1519593301873174,0.0,0.0
AC104574,0.3778046912688314,0.0,0.0,0.0,0.8288962262927905,0.0,0.0,0.0,0.018642279282448118,0.20858884159181817,0.0
LINC02465,0.013149704326174915,0.0,0.0,0.0,0.0,0.0,0.3288084333944077,0.0,0.0,0.0,0.0
WIF1,0.8530452956571002,0.0,0.0,0.0,0.0,0.0,0.07571211364765654,0.0,0.0,0.0,0.0
AC068490,0.0,0.0,0.0,0.0,0.0,0.0,0.20187838355115656,0.0,0.05032917532917533,0.15430832356389215,0.0
RASL11A,0.0,0.0,0.0,0.0,0.0,0.0,0.17792694263684586,0.0,0.0,0.44106248251869185,0.0
LINC01085,0.192477381554148,0.0,0.0,0.0,0.0,0.0,0.15685085380642083,0.0,0.10776160776160776,0.0,0.0
S100Z,0.0,0.8156215290700316,0.0,0.0,0.0,0.43319903467998805,0.0,0.0,0.0,0.0,0.0
LINC01821,0.0,0.0,0.0,0.0,0.0,0.0,0.6438942270561099,0.0,0.0,0.0,0.0
LINC01482,0.0,0.0,0.0,0.0,0.8864589238567917,0.0,0.10153387652430688,0.0,0.0,0.0,0.0
F11-AS1,0.9730906121192646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC88B,0.004729098552078468,0.42722309486129806,0.0,0.19709487917956975,0.0,0.07692483229763564,0.05203149778531197,0.0,0.0,0.0,0.0
ALDH1A3,0.0,0.0,0.0,0.0,0.6694410660801049,0.0,0.0,0.0,0.8148410002415737,0.0,0.0
RET,0.07812013694366636,0.0,0.0,0.0,0.0,0.0,0.5024321517235151,0.0,0.0,0.0,0.0
AC010967.1,0.0,0.0,0.0,0.0,0.14027806598879436,0.0,0.4947512913311172,0.0,0.0,0.0,0.0
BPIFC,0.0,0.3497436267847169,0.0,0.0,0.0,0.0,0.08004320008749385,0.0,0.0,0.0,0.0
AC084816,0.0,0.0,0.22535623950976533,0.0,0.0,0.0,0.265635863218467,0.0,0.0,0.0,0.0
SLC9A9-AS1,0.0,0.6769891062063448,0.0,0.14195000204772193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AOX1,0.0,0.0,0.0,0.0,0.0622535795808259,0.0,0.0,0.6402582752110516,0.10415635270542059,0.0,0.0
DCDC2C,0.0,0.0,0.0,0.0,0.8100652125562915,0.0,0.17264996992398973,0.0,0.0,0.0,0.0
TACSTD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.670278853758801,0.0,0.0,0.0
SYNDIG1L,0.0,0.0,0.6086184429571357,0.0,0.0,0.0,0.1838191064690764,0.0,0.0,0.0,0.0
BMPR1B,0.8268930938121611,0.0,0.0,0.5379886889874054,0.0,0.0,0.0,0.0,0.0,0.3112189400294608,0.0
AC006305.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4827688643307566,0.03414683880852598,0.0,0.0,0.0
AC005865,0.0,0.0,0.0,0.0,0.0,0.0,0.4347684312239499,0.0,0.5350549395881827,0.0,0.0
HHAT,0.1829439537254126,0.0,0.0,0.4878305036905053,0.10209767289413307,0.0,0.0,0.0,0.0,0.0,0.0
AC046130,0.0,0.0,0.42398166245425556,0.0,0.0,0.0,0.018906873735440477,0.0,0.0,0.6349907877925735,0.0
DUXAP8,0.0,0.4793762463031819,0.0,0.0,0.0,0.0,0.0,0.0012805919180421173,0.3044782775719627,0.0,0.0
AC005062,0.0,0.0,0.0,0.0,0.13094002905167046,0.0,0.4287471760150141,0.0,0.0,0.0,0.0
FAM163A,0.0,0.0,0.0,0.0,0.0,0.0,0.6666603867186963,0.0,0.0,0.0,0.0
ANKRD62,0.0,0.0,0.0,0.0,0.0,0.0,0.6801985857273284,0.0,0.0,0.0,0.0
STRIP2,0.4443711514687602,0.0,0.0,0.06638811199071785,0.0,0.0,0.04314540383879258,0.0,0.38016139569697244,0.0,0.0
AL161751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6974247571428476,0.8773676106529298,0.0,0.0
CCNG2,0.0,0.0,0.0,0.0,0.0,0.035142348754448396,0.16226007546344398,0.0,0.0,0.0,0.0
AC005837.1,0.0,0.010547320410490307,0.0,0.34588915651498664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASEF,0.0,0.0,0.0,0.3738692463448164,0.9068998720880579,0.0,0.0035134248373161264,0.0,0.0,0.0,0.0
FRMD6-AS2,0.5776559281820819,0.0,0.0,0.05346747658820552,0.0,0.0,0.10451413572483184,0.0,0.0,0.0,0.0
MYHAS,0.0,0.0,0.0,0.02929638066312326,0.0,0.0,0.45791478511899153,0.0,0.0,0.0,0.0
ATP6V1C2,0.0,0.0,0.0,0.0,0.0,0.0,0.3279447085131444,0.0,0.0,0.0,0.0
TTC6,0.0,0.0,0.0,0.8516741066320703,0.10594886922320551,0.0,0.0,0.0,0.6708783430551004,0.0,0.0
GRB14,0.0,0.0,0.46903202204523925,0.0,0.0,0.0,0.29822430183784004,0.0,0.0,0.0,0.0
AC090403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1389499121265378,0.9289457942754612,0.0,0.0
FBXL21,0.0,0.0,0.0,0.0,0.0,0.0,0.6849867428125082,0.0,0.0,0.0,0.0
AC018554.1,0.0,0.0,0.0,0.03840799797519615,0.0,0.0,0.38655934386436064,0.0,0.0,0.0,0.0
ANKRD34B,0.0,0.0,0.705639763563923,0.0,0.0,0.0,0.34774869049216944,0.0,0.0,0.0,0.0
CARM1P1,0.08138811079987551,0.0,0.0,0.0,0.0,0.0,0.6507501327790436,0.0,0.0,0.0,0.0
HAS2-AS1,0.0,0.0,0.3152709625423135,0.3054809373213282,0.0,0.0,0.0,0.0,0.8435072945432881,0.0,0.0
CUX2,0.0,0.0,0.0,0.0,0.0,0.0,0.5134628778503016,0.0,0.43785634984614574,0.0,0.0
DACT1,0.0,0.08760927404028887,0.0,0.0,0.25207492937419,0.0,0.16410564882156722,0.0,0.0,0.0,0.0
LIPH,0.0,0.0,0.0,0.0,0.0,0.0,0.19652097026723386,0.0,0.508096772180325,0.0,0.0
CRHR2,0.0,0.0,0.0,0.0,0.0,0.0,0.7036903089965107,0.0,0.0,0.0,0.0
AL392023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5863003358915599,0.8936726044172552,0.0,0.0
CA12,0.935859423153103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL139397.1,0.0,0.0,0.0,0.0,0.0,0.0,0.488635037117702,0.0,0.0,0.0,0.0
AL357833,0.0,0.0,0.0,0.0,0.0,0.0,0.6480139470691069,0.0,0.0,0.0,0.0
TNFRSF14,0.0,0.020688269951794323,0.4458495843382906,0.0,0.0901343821697804,0.23844307587625396,0.19557609230600972,0.0,0.0,0.0,0.0
BDKRB2,0.0,0.0,0.0,0.48037811278556825,0.0,0.0,0.013999015694209001,0.0,0.0,0.0,0.0
OR2S1P,0.0,0.0,0.0,0.0,0.0,0.0,0.560860492199087,0.0,0.0,0.0,0.0
LINC01478,0.0,0.09920182440136831,0.0,0.0,0.0,0.0,0.35210477988611405,0.0,0.0,0.0,0.0
LINC02144,0.3868916955641099,0.0,0.0,0.0,0.0,0.0,0.596434194241602,0.0,0.0,0.0,0.0
NMUR2,0.0,0.0,0.25538199211081275,0.0,0.0,0.0,0.0,0.8363160365753664,0.0,0.0,0.0
ADAMTS9-AS2,0.1716357049672935,0.0,0.23721014419107517,0.1106073446464326,0.4868710955918075,0.0,0.03512057745939739,0.0,0.07289834681674287,0.31426370950116045,0.433148782812882
ERBB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9235458801527939,0.594169001161372,0.0,0.0
AC008574,0.0,0.0,0.0,0.0,0.0,0.0,0.7065193464042948,0.0,0.0,0.0,0.0
EPB41L4A,0.0,0.0,0.26706544622726186,0.33387881742930603,0.0,0.0,0.0,0.19930529016088794,0.3102348024455157,0.34112927409213667,0.0
AC138393.2,0.06220821661998133,0.0,0.0,0.0,0.0,0.0,0.302886427108946,0.0,0.16857241857241856,0.0,0.0
TMEM244,0.0,0.0,0.0,0.0,0.0,0.0,0.5225473928808035,0.4246425352620432,0.0,0.0,0.0
MYL5,0.11599112113577592,0.0,0.0,0.0,0.04596389292384312,0.0,0.07092470060698858,0.0,0.0,0.0,0.0
AP005264.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6876973225763308,0.0,0.0,0.0,0.0
OPRK1,0.0,0.0,0.0,0.0,0.0,0.0,0.6880731063521364,0.0,0.0,0.0,0.0
TGFBI,0.0,0.7107272585636564,0.0,0.18767600331118248,0.6166066535424815,0.0,0.0,0.0,0.0,0.0,0.0
LINC01837,0.0,0.0,0.0,0.0,0.0,0.0,0.679022406333103,0.0,0.0,0.0,0.0
TRPC6,0.0,0.0,0.0,0.42499156426816265,0.0,0.0,0.21169409963361951,0.0,0.0,0.0,0.5307931044749541
AC007349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5668504740780567,0.15976432032575405,0.0,0.0
AC037486,0.0,0.0,0.0,0.0,0.0,0.0,0.3664946887355255,0.0,0.014726264726264727,0.0,0.0
AC008250.1,0.4231856202626334,0.0,0.0,0.501584981442722,0.0,0.0,0.0,0.0,0.0,0.8711925446812181,0.0
BNC2,0.40070942709735413,0.7726999375666496,0.35275174878985777,0.4023029212768626,0.3723426111834041,0.021073646850044366,0.0,0.0,0.0,0.0,0.0
AC022655.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1805244162519823,0.0,0.0233021483021483,0.18579667545679826,0.0
FIBCD1,0.0,0.0,0.0,0.0,0.0,0.0,0.5336474118504526,0.0,0.0,0.0,0.0
TRAC,0.0,0.0,0.0,0.08490541943310673,0.0,0.722614177783304,0.11845846776398535,0.0,0.0,0.0,0.0
AC108134.3,0.0,0.47679168794888904,0.0,0.0,0.0,0.8271771093477873,0.0,0.0,0.0,0.0,0.0
LHX9,0.0,0.0,0.0,0.9089806736280287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL137145,0.6362448572300086,0.34883874677764726,0.0,0.41810988333789634,0.0,0.017512855703610178,0.0,0.0,0.24811681261551036,0.07957191525382568,0.0
RASSF8,0.30473786093541605,0.41889371496296957,0.026664145234493192,0.2661097991716884,0.058177646673221894,0.0,0.0,0.0,0.0,0.0,0.0
ZIC2,0.4613608805792606,0.0,0.2152737447768605,0.4443893789984995,0.8468895834308774,0.0,0.0,0.0,0.0,0.4127759333076611,0.0
CDKN2A,0.0,0.4417823576482514,0.0,0.3782678837828979,0.0,0.0,0.0,0.0069721115537848604,0.029812448789136282,0.0,0.0
LINC00982,0.9770658574318117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC17A6,0.0,0.0,0.0,0.0,0.0,0.0,0.6424840370470991,0.0,0.0,0.0,0.0
AC099792,0.9616360844253304,0.0,0.0,0.10568169468820934,0.0,0.0,0.0,0.0,0.6772748998095164,0.0,0.0
PCOLCE,0.21120850714297218,0.0,0.0,0.0,0.9014364431645483,0.0,0.0,0.0,0.0,0.744974337580354,0.0
ACADL,0.0,0.0,0.0,0.22342363303275356,0.7658231998271124,0.0,0.0765434461639416,0.0,0.01855434400281393,0.0,0.0
SFRP2,0.9667239561009885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RXRG,0.4014209114854337,0.0,0.0,0.0,0.0,0.0,0.1214120625814627,0.0,0.0,0.0,0.0
EPS8,0.2920229332854758,0.30451265082976814,0.13006458205688853,0.20881314521379668,0.3495387656926737,0.0,0.0,0.12572148622471824,0.27342255290857376,0.44179270529980963,0.3523903445987978
TREM2,0.0,0.9370901560335685,0.0,0.0,0.015032844871147043,0.0,0.0,0.0,0.0,0.0,0.0
PRICKLE4,0.4224552618046146,0.0,0.0,0.20011804172504016,0.0,0.0,0.0008475966533603106,0.0,0.16256594596462928,0.0,0.0
SOX11,0.0,0.0,0.0,0.0,0.0,0.0,0.33732267583837916,0.0,0.37701207599166786,0.0,0.0
RGCC,0.34267246172736676,0.0,0.0683071583507801,0.007952182952182953,0.1643080764944404,0.0,0.0,0.6957725192494127,0.4846992866704093,0.0,0.0
VCAN-AS1,0.28750942026749154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713654959238802,0.0,0.0
NFIA-AS2,0.8195337491184336,0.0,0.0,0.17527930443239892,0.0,0.0,0.0,0.0,0.5015694458266943,0.0,0.0
AC114689,0.0,0.0,0.0,0.0,0.0,0.0,0.18230163504128616,0.0,0.16788070399877414,0.17291437806270799,0.0
LTBP1,0.33484548677819626,0.0,0.05323373676248109,0.40188080839546636,0.20164554767040155,0.0,0.0,0.3303976354770297,0.13376674074239742,0.09693658954584404,0.6205578021496304
FST,0.0,0.0,0.0,0.0,0.08881510686864495,0.0,0.549857675718129,0.0,0.0,0.0,0.0
AL138826,0.026455026455026454,0.0,0.0,0.0,0.0,0.0,0.5686037694890375,0.0,0.0,0.0,0.0
LINC00427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36415057813527174,0.0,0.0,0.0
SIX3-AS1,0.0,0.0,0.0,0.5834367092245154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM215,0.0,0.0,0.0,0.0,0.0,0.0,0.39417550213806474,0.08435897435897435,0.0,0.0,0.0
AL035078.1,0.6579923165733205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AADACP1,0.0,0.0,0.0,0.7838679693766494,0.27951080332246764,0.0,0.0,0.0,0.0,0.0,0.0
AL162419,0.10320202796446576,0.0,0.0,0.5513730448580159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCR,0.0,0.6928634755929124,0.0,0.0,0.0,0.0,0.019672444906217532,0.0,0.0,0.0,0.0
AC027307.2,0.0,0.0,0.0,0.4978072261428349,0.0,0.0,0.0,0.1869970666783416,0.10823699421965317,0.0,0.0
AC087623.2,0.07404708601861076,0.0,0.27274987506580595,0.026423376341943118,0.0,0.0,0.008612675671241866,0.0,0.6608327444872975,0.0,0.0
JARID2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.110119210368021,0.0,0.0,0.8457022123961179,0.0
AC022537,0.0,0.0,0.0,0.3164572427601744,0.0,0.0,0.020479028818286213,0.0,0.0,0.7911151821300209,0.0
AC009411,0.0,0.0,0.0,0.0,0.0,0.0,0.4304369558083988,0.0,0.0,0.0,0.0
NR2E1,0.6139154153702864,0.0,0.0,0.0,0.0,0.0,0.041299830480669326,0.0,0.0,0.0,0.0
MYO3A,0.0,0.0,0.0,0.9229083096250188,0.0,0.0,0.024279542844643735,0.0,0.0,0.0,0.0
MYO7B,0.01680672268907563,0.0,0.0,0.35670911937282057,0.0,0.0,0.03793678569475584,0.0,0.0,0.0,0.0
FSTL5,0.3019142757156946,0.0,0.0,0.0,0.0,0.0,0.5553321176324546,0.0010984182776801407,0.0,0.0,0.0
AL020994.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6659634152596334,0.0,0.0,0.0,0.0
ATP11C,0.040693601120971507,0.2710215237967544,0.08085110192877462,0.0,0.14640057046050062,0.07374930111333151,0.0,0.0,0.0,0.2637944103882407,0.0
RCAN3,0.0,0.09594037811011742,0.0,0.2787468422530712,0.0,0.0,0.0,0.6586570311274884,0.0,0.0,0.0
TMEM159,0.0,0.0021424745581146223,0.0,0.0,0.0,0.5351797610723168,0.1653223601465522,0.0,0.0,0.0,0.0
KCNH4,0.0,0.0,0.0,0.0,0.0,0.0,0.36073743385792556,0.0,0.0,0.0,0.0
AC034226,0.0,0.0,0.0,0.0,0.0,0.0,0.03231804013780281,0.0,0.7582240172480618,0.0,0.0
AC138356,0.0,0.003135689851767389,0.0,0.4640044376879648,0.0,0.0,0.0025974736151364356,0.0,0.0,0.0,0.0
CDH7,0.0,0.0,0.0,0.0,0.0,0.0,0.6869506348055111,0.0,0.0,0.0,0.0
NEB,0.07146193367585241,0.20853972634691748,0.0,0.1574481934416788,0.0,0.3473776704504175,0.032071963690053044,0.0,0.0,0.0,0.0
AC004704,0.0,0.0,0.0,0.0,0.0,0.0,0.36904122710548326,0.0,0.17186417186417186,0.0,0.0
AC068985,0.2831472634257631,0.0,0.0,0.3654219536427026,0.0,0.0,0.02035599059441133,0.0,0.0,0.0,0.0
PCED1B,0.18878779233189838,0.347895991860638,0.09536706196528458,0.2146912115967491,0.0,0.23849981146313132,0.014764586864986056,0.0,0.0,0.0,0.6372501748595928
CAPN8,0.08535636476812948,0.0,0.0,0.1599639239730356,0.0,0.0,0.23543424098607102,0.0,0.0,0.0,0.0
ADAMTSL2,0.0,0.6889275828106396,0.005118362124120281,0.0,0.0,0.0,0.001271394980040466,0.0,0.0,0.0,0.0
NPNT,0.4758480794727349,0.0,0.14812632571293896,0.0,0.0,0.0,0.10146552195548751,0.0,0.0,0.0,0.0
CACNA2D2,0.0,0.0,0.0,0.0,0.0,0.0,0.3173830376957207,0.0,0.14339166762636152,0.0,0.0
SV2C,0.0,0.0,0.0,0.1101268045691261,0.0,0.11373072360616844,0.2181877836714606,0.0,0.0,0.0,0.0
RGS9,0.7347916126797157,0.0,0.0,0.2367781659312604,0.0,0.3350156355362094,0.0,0.0,0.0,0.0,0.0
FAM160A1,0.0,0.0,0.0,0.6762215258341839,0.0319567354965585,0.0,0.01898889921802373,0.0,0.4956507253335896,0.0,0.0
AL357052,0.5266662026609779,0.0,0.0,0.882203284127268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP000221,0.0451291627762216,0.0,0.0,0.07086813464945584,0.0,0.0,0.325865432237714,0.0,0.0,0.0,0.0
PAX6,0.9194374515987034,0.0,0.0,0.6121653783629153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EYA4,0.0,0.0,0.0,0.8894025164262337,0.0,0.0,0.16663349008668835,0.15136203866432338,0.0,0.0,0.0
NPFFR2,0.0,0.0,0.0,0.0,0.0,0.0,0.6366719660810781,0.0,0.0,0.0,0.0
DACT2,0.0,0.0,0.9048407716908913,0.0,0.20352756715092213,0.0,0.02732815661398808,0.0,0.15769230378233529,0.0,0.0
AL590683,0.03998357963875205,0.351154315793014,0.0,0.0,0.0,0.0,0.0,0.0,0.4713107672607631,0.0,0.0
CDH6,0.0,0.0,0.0,0.0,0.20095234640884319,0.0,0.14115218461201948,0.0,0.21443099266223298,0.6829941126862851,0.7156231552839548
GPR88,0.0,0.0,0.0,0.0,0.18914712595974267,0.0,0.3342138400431783,0.0,0.0,0.0,0.0
LHFPL3,0.0,0.0,0.0,0.0,0.0,0.0,0.20607951829833243,0.0,0.9464429682366116,0.0,0.0
THBS1,0.0,0.0,0.0,0.0,0.9543880277722505,0.0,0.040602613878711655,0.0,0.0,0.0,0.0
ST8SIA4,0.0,0.592413561183929,0.0510308762525841,0.0,0.0,0.0,0.185295565155575,0.0,0.0,0.0,0.0
