gene,astrocyte,central nervous system macrophage,endothelial cell,fibroblast,leukocyte,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,vascular associated smooth muscle cell
QRFPR,0.0,0.0,0.0,0.0,0.0,0.4434476466171753,0.0,0.0,0.0,0.0
FSHR,0.0,0.0,0.0,0.0,0.0,0.4808233360368096,0.0,0.0,0.0,0.0
CALCRL,0.0,0.0,0.0,0.1939284225615583,0.0,0.0,0.0,0.6411019160106635,0.0,0.0
RGS9,0.655811832909662,0.0,0.0,0.0,0.5998988970889038,0.0,0.0,0.0,0.0,0.0
NPSR1-AS1,0.0,0.0,0.0,0.0,0.0,0.4438508296989353,0.0,0.0,0.0,0.0
CASC6,0.0,0.0,0.0,0.0,0.0,0.4737993859751258,0.0,0.0,0.0,0.0
BARX2,0.0,0.0,0.0,0.0,0.0,0.4251306840090179,0.0,0.0,0.0,0.0
NSUN7,0.0,0.4596798469426596,0.0,0.0,0.0,0.0,0.0,0.7474672903527808,0.0,0.0
PPP1R14A,0.0,0.0,0.1435473605918935,0.0,0.0,0.0,0.648443988404687,0.0,0.0302249297094657,0.5583603846027297
XACT,0.0,0.8512893130555292,0.0,0.0,0.0,0.0,0.0,0.3963175141097386,0.0,0.0
FAM160A1,0.0,0.0,0.0,0.0,0.0,0.285515722453976,0.0,0.4005797730715432,0.0,0.0
ATP2C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8975166787602739,0.0,0.0
ROBO3,0.4584218722202451,0.0,0.1417493524383069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN12,0.6923359786536836,0.0,0.0,0.0,0.0,0.0,0.0,0.4183847132872096,0.0,0.0
SEMA3E,0.0,0.0,0.0,0.0,0.0,0.0635622141833322,0.0,0.4939643264632988,0.0,0.1304309139081884
ADAMTS12,0.0,0.0,0.0,0.8790033930227731,0.0,0.1719165927240461,0.0,0.0,0.0,0.0
PDE9A,0.4969211535039851,0.5699969648832974,0.0,0.0,0.0,0.0,0.0,0.3233977698036038,0.0,0.0
LINC01885,0.0,0.0455899880810488,0.0,0.0,0.0,0.4036860861029658,0.0,0.0,0.0,0.0
CCDC80,0.7513948489254338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC127526.4,0.0,0.0,0.0,0.219829435146138,0.0,0.2307521670875708,0.0,0.0,0.0,0.0
SYPL2,0.8502678150643945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AACSP1,0.0,0.0,0.0,0.0,0.0,0.4034585629123444,0.0,0.0,0.0,0.0
FER1L6-AS2,0.0,0.0,0.0,0.0,0.0,0.515492331750679,0.0,0.0,0.0,0.0
HAP1,0.2464118713686599,0.0,0.0,0.0,0.0,0.0,0.0,0.701037703306057,0.0,0.0
AC018554.1,0.0,0.0,0.0,0.0,0.0,0.4228279717684175,0.0,0.0,0.0,0.0
AL109930,0.0,0.0,0.0,0.0,0.0,0.6457781118294564,0.0,0.0,0.0,0.0
ITGA8,0.0,0.0,0.0,0.3843540830277341,0.0,0.0497576957204286,0.0,0.3733794420650538,0.0,0.7415426681755061
GDNF-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.3301186027594966,0.9132921278289204,0.0,0.0
CD36,0.0,0.0,0.0,0.0,0.0,0.3345521002901346,0.0,0.0,0.0,0.0
AL160262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8200914480263066,0.0,0.0
DAPL1,0.0,0.0,0.0,0.0,0.0,0.0336325165517712,0.0,0.4794187206119517,0.0,0.0
LINC02218,0.0,0.0,0.0,0.0,0.0,0.2810446266860157,0.0,0.0,0.0,0.0
PCP4,0.0,0.0,0.0,0.0,0.0,0.3305903160268374,0.0,0.0,0.0,0.0
NXPH2,0.0,0.0,0.0,0.0,0.0,0.7051699564819638,0.0,0.0,0.0,0.0
CYSLTR1,0.0,0.927922231173442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTR2C,0.0,0.0,0.0,0.0,0.0,0.4608162540781581,0.0,0.1776544831929132,0.0,0.0
IFNG-AS1,0.0,0.0,0.0,0.0,0.6948179537825977,0.0,0.4777236749510896,0.0,0.0,0.0
AC244502.1,0.0,0.0,0.0,0.0,0.0,0.3293052003410059,0.0,0.0,0.0,0.0
AC106894,0.0,0.0,0.0,0.0,0.0,0.2918378053562562,0.0,0.0,0.0,0.0
ENO3,0.4229580298988671,0.0041716328963051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC113386,0.0,0.0,0.0,0.0,0.0,0.1900040952835983,0.0,0.0136576102833771,0.0,0.6998533962181049
NPSR1,0.0,0.0,0.0,0.0,0.0,0.4527441448522924,0.0,0.0,0.0,0.0
C3orf52,0.0,0.0,0.0,0.0,0.0,0.4310371082658258,0.0,0.0,0.0,0.0
LINC00607,0.0,0.0,0.4277605982934528,0.4482974878509993,0.0,0.0436318340045048,0.0,0.0,0.3488052580177527,0.6997956554844973
NR4A2,0.1952642159976056,0.0,0.0,0.0,0.061976341059298,0.0,0.0,0.0,0.0,0.5858128028564953
MCTP2,0.0,0.0,0.0,0.3143747369957388,0.8397048855567226,0.2048153709644392,0.0,0.0,0.0,0.0
TP53I3,0.3343259247776885,0.2452458829605281,0.0,0.8155692539892712,0.0,0.0,0.0,0.3419032736372706,0.0,0.0
RHOC,0.3413556491226209,0.0,0.0,0.2695565868933124,0.0,0.0,0.1165607665741055,0.4337975901090845,0.5521751637869196,0.8639693137445351
OLFML2B,0.0,0.6329559803639109,0.0,0.0,0.0,0.0765306122448979,0.0,0.0,0.0,0.0
SLC38A8,0.0,0.0,0.0,0.0,0.0,0.4084109935315635,0.0,0.0,0.0,0.0
SNTB1,0.4503593181832153,0.0,0.0,0.4492901310287202,0.4100147769109624,0.0,0.0,0.0,0.7793403954518356,0.0
S100A10,0.0,0.0,0.8716285279810689,0.0,0.0,0.0,0.0,0.1623003930128597,0.0,0.0
MAL,0.3179020859664191,0.0,0.0,0.0,0.0,0.0,0.9385858408753878,0.1527617008141374,0.0,0.0
TMEM200A,0.0,0.0,0.0,0.0,0.0,0.4376109492477779,0.0,0.0,0.0,0.0
BSPRY,0.1415513411925508,0.0,0.0,0.0,0.0,0.3241145324722234,0.0,0.0,0.0,0.0
AGTRAP,0.5365171760451652,0.0325838114924136,0.0,0.0,0.0,0.0,0.2397020893830658,0.2630581692105016,0.0,0.0
AC010931,0.0,0.0,0.0,0.0,0.0,0.4414382586925517,0.0,0.0,0.0,0.0
HAS2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8789423332967221,0.0,0.0
HGF,0.4357092203783447,0.2121609826558629,0.0,0.0,0.0,0.0,0.0,0.0,0.3111232531962938,0.0
BACE2,0.0,0.0,0.0050448430493273,0.2011972513370707,0.0,0.1031158282711077,0.0,0.0,0.0,0.0188017845761631
CDC14A,0.519700790714602,0.3236128639138409,0.1135035475449081,0.2452814603200422,0.1472690565955578,0.0,0.0,0.4393875503668303,0.3212319296907413,0.0
VEGFC,0.7354159077284808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02082,0.0,0.0,0.0,0.0,0.0,0.2881203763556704,0.0,0.2175419939436587,0.0,0.0
IL7R,0.0,0.0,0.0,0.0,0.9504528070067984,0.0,0.0,0.0,0.0,0.0
GFRA1,0.1080145933121339,0.0,0.0,0.0,0.0,0.0,0.0,0.9119674739993936,0.0,0.0
ANTXR2,0.0425453395191902,0.0,0.0,0.7237360160969486,0.0,0.0631185584601733,0.0,0.0,0.0,0.3001165914165823
AL356432,0.0,0.0,0.0,0.0,0.0,0.4992452879662294,0.0,0.0,0.0,0.0
TUBB8,0.0,0.660866297034457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRLR,0.0,0.0,0.0,0.0,0.0,0.3873359340019917,0.0,0.0,0.0,0.0
PTGER3,0.0,0.0,0.0,0.0,0.0,0.6059688342346561,0.0,0.0,0.0,0.0
NTNG2,0.6944589459780047,0.0,0.0,0.0,0.0,0.0,0.0,0.0200847210049664,0.0,0.0
POSTN,0.0,0.0,0.0,0.0,0.0,0.4343652136726516,0.0,0.0,0.0,0.0
TMEM244,0.0,0.0,0.0,0.0,0.0,0.319681414000011,0.1597071583514099,0.0,0.0,0.0
THEMIS,0.0,0.0,0.0,0.0,0.7216674252001145,0.1766602962255136,0.0,0.0,0.0,0.0
AC011754,0.0,0.0,0.0,0.0,0.0,0.4691710017340269,0.0,0.0,0.0,0.0
P2RY6,0.0,0.8519848562520577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00343,0.0,0.0212554628526023,0.0,0.0,0.0,0.5544261936103324,0.0,0.0,0.0,0.0
PXDN,0.0,0.0,0.0,0.0,0.0,0.0440242986826837,0.0,0.6010050424695809,0.0,0.2217621078079157
AC092131,0.0,0.0,0.0,0.0,0.0,0.3989152331315283,0.0,0.0,0.0,0.0
SLA,0.0,0.7593732065120452,0.0,0.0,0.4858654706550913,0.0,0.0,0.0,0.0,0.0
WISP1,0.0082880823092312,0.0,0.0,0.7890994198629581,0.0,0.021943894614702,0.0,0.0,0.0,0.0
LINC00378,0.1116521441995557,0.0,0.0,0.0,0.0,0.2732361952584824,0.0,0.0,0.0,0.0
TTC6,0.0,0.0,0.0,0.0,0.0,0.2721284207495035,0.0,0.4820656698850225,0.0,0.0
LINC01205,0.0,0.0,0.0,0.0,0.0,0.3956253813305329,0.0,0.0,0.0,0.0
AP001999.1,0.0,0.0,0.0,0.0,0.0,0.4397361806112263,0.0,0.0,0.0,0.0
AL356010,0.0,0.0,0.0,0.3598996809497411,0.0,0.2382089959729711,0.0,0.0,0.0,0.0
LINC01484,0.0,0.0,0.0,0.0,0.0,0.4776629550603781,0.0,0.0,0.0,0.0
AC097480,0.0,0.0,0.0,0.0,0.0,0.3945241344401008,0.0,0.0,0.0,0.0
AC097512,0.0,0.0,0.0,0.0,0.0,0.6594113507379286,0.0,0.0,0.0,0.0
LINC02015,0.0,0.0,0.0,0.0,0.0,0.4418572520052242,0.0,0.0,0.0,0.0
AL136985,0.0,0.0,0.0,0.0,0.0,0.5472607701885427,0.0,0.0,0.0,0.0
CARTPT,0.0,0.0,0.0,0.0,0.0,0.3377219821410541,0.0,0.0,0.0,0.0
LINC02306,0.0,0.0,0.0,0.2247332131911871,0.0,0.5462750032653322,0.0,0.0,0.0,0.0
AC078980,0.0,0.0,0.0,0.0,0.0,0.4589049852568303,0.0,0.0,0.0,0.0
LINC01500,0.0,0.0,0.0,0.0,0.0,0.2045594157395399,0.0,0.0,0.2978641106328485,0.0
COL27A1,0.3202077890784967,0.0,0.0,0.0,0.0,0.0,0.0,0.2393044554319007,0.0,0.5037695052878515
LIPC,0.0,0.60233157038148,0.0,0.0,0.0,0.0457136031670193,0.0,0.0,0.0,0.0
GLP2R,0.0,0.0,0.0,0.0,0.0,0.5108598962008948,0.0,0.0,0.0,0.0
AL353604,0.0,0.0,0.3310611527386436,0.0,0.0,0.2307009760425909,0.0,0.0,0.0,0.0
INHBA-AS1,0.0,0.0,0.0,0.0,0.0,0.3437641901620579,0.0,0.1408173313638601,0.0,0.0
PAX2,0.0,0.0,0.0,0.0,0.0,0.4552258138483933,0.0,0.0,0.0,0.0
ACVR1C,0.0,0.0,0.0,0.0,0.0,0.0,0.5917363986343089,0.0,0.0,0.0
AC015468.3,0.0,0.0366221606433651,0.0,0.0,0.0,0.6417179857217318,0.0,0.0,0.0,0.0
PHLDA2,0.0,0.0,0.0,0.0,0.0,0.1942700156985871,0.0,0.0,0.0,0.8538823172976087
LAMA2,0.0,0.0,0.0298486547085201,0.5501849567702221,0.0,0.0,0.2843791540908101,0.0,0.6111453382686756,0.0
LINC02296,0.0,0.0,0.0,0.0,0.0,0.3836524173274903,0.0,0.0,0.0,0.4367587359707076
GRB14,0.0,0.0,0.0,0.0,0.0,0.593249797758846,0.0,0.0,0.0,0.0
AC109779,0.0,0.0,0.0,0.0,0.0,0.6708853580339157,0.0,0.0,0.0,0.0
LINC01090,0.0,0.0,0.0,0.0,0.0,0.6598245474959492,0.0,0.0,0.0,0.0
ADAMTS9-AS1,0.0,0.0,0.5253485978388833,0.0,0.0,0.1552453757422701,0.0,0.0,0.0,0.0
AL355838,0.0,0.427267590419452,0.0,0.0,0.0,0.1877858166678042,0.0,0.0,0.0,0.0
LINC01478,0.0,0.0,0.0,0.0,0.0,0.5381036782059581,0.0,0.0,0.0,0.0
LINC01331,0.0,0.0,0.0,0.0,0.0,0.6836493555663257,0.0,0.0,0.0,0.0
AC009975,0.0,0.0,0.0,0.0,0.0,0.3639566900710488,0.0,0.1238306253077301,0.0,0.0
AC016152,0.0,0.1048867699642431,0.0,0.0,0.0,0.2936722292038332,0.0,0.0,0.0,0.0
PRSS12,0.0,0.0,0.0,0.0,0.0,0.6537012828887672,0.0,0.0,0.0,0.0
VIPR2,0.0,0.0,0.0,0.0,0.2461379512185276,0.1659272404614019,0.0,0.22097178733592,0.0,0.2250446718764142
AC246817.1,0.0148671446646984,0.0,0.0,0.5712350283356296,0.0,0.1045662412122039,0.0,0.0,0.0,0.0
LINC02444,0.0,0.7853217973696005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01339,0.0,0.0,0.0,0.0,0.0,0.4566620776887492,0.0,0.0,0.0,0.0
CCDC68,0.0,0.0,0.8686914729600379,0.0,0.0,0.2193536277387209,0.0,0.0,0.0,0.0
MET,0.0,0.0,0.0,0.0,0.0,0.023837963278957,0.5624567389558814,0.0,0.0,0.0
AC018697,0.0,0.0,0.0,0.1533368644067796,0.0,0.4176821432615526,0.0,0.0,0.0,0.0
GDF7,0.0,0.0,0.0,0.0,0.0,0.4492570606838053,0.0,0.0,0.0,0.0
SYT10,0.0,0.0,0.0,0.0,0.0,0.7029477085233542,0.0,0.0,0.0,0.0
AC007402,0.670047729833276,0.0,0.0,0.0,0.0,0.003395672650331,0.0,0.2269990810475974,0.0,0.0
CNGB1,0.0,0.0,0.0,0.0,0.0,0.5776263686313825,0.0,0.0,0.0,0.0
LINC02307,0.0,0.0,0.0,0.0,0.0,0.2498236752895137,0.0,0.1797144263909404,0.0,0.0
CARM1P1,0.0,0.0,0.0,0.0,0.0,0.4042916348999652,0.0,0.0,0.0,0.0
COL22A1,0.0,0.0,0.0,0.0,0.0,0.4310341936849061,0.0,0.0,0.0,0.0
MME,0.0,0.0,0.0,0.0,0.0,0.5642591577022028,0.0,0.0,0.0,0.0
AC007656.1,0.0,0.0,0.0,0.0,0.0,0.5160406867792494,0.0,0.0,0.0,0.0
LINC01164,0.0,0.1251489868891537,0.0,0.0,0.0,0.3867542929472048,0.0,0.0,0.0,0.0
LINC01915,0.0,0.0,0.0,0.0,0.0,0.4112176234298996,0.0,0.0,0.0,0.0
AC096558.1,0.0,0.5754712363279356,0.0,0.0,0.0,0.1475837826769503,0.0,0.0,0.0577819198508853,0.0
AC107208,0.0,0.0,0.0,0.0,0.0,0.4468598253125107,0.0,0.0,0.0,0.0
PKD2L1,0.0,0.0,0.0,0.3927622200758452,0.0,0.2286703979250563,0.0,0.0,0.0,0.0
AC073578.2,0.0,0.0,0.0,0.0,0.0,0.5259862082399951,0.0,0.0,0.0,0.0
LINC02196,0.1163505894413121,0.0,0.0,0.0,0.0,0.3666530666028841,0.0,0.0,0.0,0.0
ARHGAP15,0.0,0.6411366558441991,0.0,0.0,0.790235736453567,0.0,0.0,0.0,0.0447294664423676,0.0
ADGRL4,0.0,0.0,0.8358100964948884,0.0015040106951871,0.0,0.2257866357245239,0.0,0.0,0.0,0.0
LINC02465,0.0,0.0,0.0,0.0,0.0,0.3883820938260105,0.0,0.0,0.0,0.0
AC079380,0.0,0.0,0.0,0.7157598412326064,0.0,0.2191317998771415,0.0,0.0,0.0,0.0
LINC01680,0.0,0.0,0.0,0.0,0.0,0.5987210036710193,0.0,0.0,0.0,0.0
AC012501.1,0.0,0.0,0.0,0.0,0.0,0.2649731129910158,0.0,0.1512801575578532,0.0,0.0
AP003066.1,0.0410046130189646,0.0,0.0,0.0,0.0,0.5233476408476738,0.0,0.0,0.0,0.0
AC016687,0.0,0.0,0.0,0.0,0.0,0.4752167919322838,0.0,0.0,0.0,0.0
AC016687.2,0.0,0.0,0.0,0.0,0.0,0.6903886620799211,0.0,0.0,0.0,0.0
AC092546,0.137091168969429,0.0,0.0,0.0,0.0,0.0599447136714217,0.0,0.1204447841972649,0.0,0.0
RCSD1,0.0,0.4796420201649364,0.3579922218559991,0.2944899961367194,0.3530661051793814,0.0,0.0,0.0,0.0172187171398527,0.2995389539229037
KCNG2,0.0,0.2079305576794786,0.0,0.0,0.0,0.2152560206542669,0.0,0.0,0.0,0.0
AC008127.1,0.5967017356746447,0.0,0.0,0.0,0.0,0.015903351307078,0.0,0.1140665435098652,0.0,0.0
Z68323,0.0,0.0,0.0,0.0,0.0,0.6355646780254235,0.0,0.0,0.0,0.0
AC008415,0.0,0.0,0.0,0.0,0.0,0.6880342489935043,0.0,0.0,0.0,0.0
AC114321,0.0,0.0,0.0,0.0,0.0,0.4131781140549865,0.0,0.0,0.0,0.0
LINC02143,0.0,0.0,0.0,0.0,0.0,0.3225832836481312,0.0,0.0,0.0,0.0
AC109466,0.0,0.0,0.0,0.0,0.0,0.6057878073706459,0.0,0.0,0.0,0.0
TRABD2A,0.0,0.0,0.0,0.0,0.0,0.611901328430617,0.0,0.0,0.0,0.0
AC097467.3,0.0,0.0,0.0,0.0,0.0,0.4940545284569169,0.0,0.0,0.0,0.0
ONECUT1,0.235409729832475,0.0,0.0,0.0,0.0,0.0,0.0,0.671784809167747,0.0,0.0
AC105031,0.0,0.0,0.0,0.0,0.0,0.5091432591446898,0.0,0.0,0.1082634358496427,0.0
AC027701,0.0,0.0,0.0,0.0,0.0,0.4709751013002748,0.0,0.0,0.0,0.0
AC005150,0.0,0.0823400874056416,0.0,0.0,0.0,0.5204721144254579,0.0,0.0,0.0,0.0
AC124290.1,0.0,0.0,0.0,0.0,0.0,0.4658528851897504,0.0,0.0,0.0,0.0
AC016205,0.0,0.3511823011284746,0.0,0.0,0.0,0.2357228435781596,0.0,0.0,0.0,0.0
AL356479,0.0,0.0,0.0,0.0,0.0,0.3766705753278643,0.0,0.0,0.0,0.0
LINC02237,0.0,0.0,0.0,0.0,0.0,0.1789297658862876,0.0,0.0,0.699448058446294,0.0
AC105021,0.0,0.0,0.0,0.0,0.0,0.4968835360231048,0.0,0.0,0.0,0.0
CAV1,0.0,0.0,0.5513938903967303,0.0,0.0,0.0456794758036994,0.0,0.0,0.5464766905042837,0.7877679755319271
ABO,0.0,0.0,0.0,0.0,0.0,0.2352399153641389,0.0,0.0,0.6970867061678557,0.0
AC006269,0.0,0.0,0.0,0.0,0.0,0.4985566448801742,0.0,0.0,0.0,0.0
SGCG,0.0,0.0,0.0,0.0,0.0,0.4884323693614932,0.0,0.0,0.0,0.0
C5AR2,0.0,0.6327197350259617,0.0,0.0,0.0,0.0691761654494573,0.0,0.0,0.0,0.0
LINC01257,0.0,0.0,0.0,0.0,0.0,0.4953907092379873,0.0,0.0,0.0,0.0
AC103719,0.0,0.4977813862439397,0.0,0.0,0.0,0.2076308784383318,0.0,0.0,0.0,0.0
LIPH,0.0488638305142661,0.0,0.0,0.0,0.0,0.167882232789065,0.0,0.1320777941900541,0.0,0.0
TMC5,0.0,0.0,0.0,0.0,0.0,0.2436051269262814,0.0081344902386117,0.0,0.0,0.0
LGR6,0.4527575524442969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAMP3,0.0,0.0,0.6645111852140093,0.0,0.0,0.2090130366527882,0.0,0.0,0.0,0.0
AC046195.1,0.0,0.3398611080291769,0.0,0.7889382373093369,0.0,0.1849361818305917,0.0,0.0,0.0,0.0
AL162254,0.0,0.1269368295589988,0.0,0.0,0.0,0.2262474926797177,0.0,0.0,0.0,0.0
AC021088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8811216616423675,0.0,0.0
SLC15A5,0.4662110176796938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL15,0.0,0.0,0.0,0.2984490481372646,0.6935403611910282,0.1763702136372943,0.0,0.0,0.0,0.0
ERG,0.0,0.0,0.8542660991899724,0.0,0.0,0.1919493549928332,0.0,0.0,0.3712061738976722,0.0
ADD3-AS1,0.8355285862028817,0.0,0.0,0.0,0.0,0.0,0.0,0.59060000625332,0.0,0.0
NXPH4,0.0,0.0,0.0,0.0,0.0,0.4304818359896913,0.0,0.0,0.0,0.0
LINC01606,0.0,0.0537346046881207,0.0,0.0,0.0,0.414302316987739,0.0,0.0,0.0,0.0
PCOLCE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8758993535785562,0.0,0.0
CTGF,0.0,0.0,0.7620205750685111,0.0,0.0,0.1842536345641935,0.0,0.0,0.0381911902530459,0.0
AL035401,0.0,0.0935637663885578,0.0,0.0,0.0,0.3115082004559535,0.0,0.0,0.0,0.0
LINC01517,0.0,0.0,0.0,0.0,0.0,0.4540570334413959,0.0,0.0,0.0,0.0
LRAT,0.3047250496589185,0.0,0.0,0.0,0.0,0.0059381612176643,0.0,0.0,0.0,0.0
GALR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9471174747594482,0.0,0.0
AC090092,0.0,0.0,0.0,0.0,0.0,0.2667568104908258,0.1129338394793926,0.0,0.0,0.0
MDFIC,0.1507879910015864,0.0,0.0,0.266127233469829,0.235406851474024,0.0593986758583031,0.0,0.0,0.0,0.0
ARSJ,0.5514807390176156,0.0,0.0,0.2219746837217124,0.0,0.0278479284690464,0.0,0.0,0.0,0.0
AC022126,0.0985819237997608,0.0,0.0,0.0,0.0,0.3498112585799834,0.0,0.0,0.0,0.0
CHRNB3,0.0,0.117699642431466,0.0,0.0,0.0,0.3464313038481836,0.0,0.0,0.0,0.0
DPP4,0.0,0.261039587842383,0.0,0.0,0.0,0.319455615765444,0.0,0.0,0.0,0.0
NPFFR2,0.0,0.0,0.0,0.0,0.0,0.6157247867784205,0.0,0.0,0.0,0.0
SEMA3D,0.6301607769607714,0.0,0.0,0.0,0.0,0.0080199303801788,0.0,0.0,0.0,0.0
LRMDA,0.2422468358435603,0.528646751855353,0.3427522529945963,0.0,0.0,0.0,0.0,0.4541923668414003,0.2759031582204693,0.1022268227483023
AC124254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973660889025708,0.0,0.0
AC010997.5,0.0,0.0823534839250616,0.0,0.8278687435280669,0.0,0.0043683025049484,0.0,0.1418973481278146,0.0,0.0
LINC01776,0.0,0.0286054827175208,0.0,0.0,0.0,0.3473649586181555,0.0,0.0328655834564254,0.0,0.0
AP005264.6,0.0,0.0,0.0,0.0,0.0,0.4452896729111563,0.0,0.0,0.0,0.0
AC005482,0.0,0.0,0.0,0.0,0.0,0.4552152670804479,0.0,0.0,0.0,0.0
KCNK13,0.0,0.8670088431069662,0.0,0.0,0.0,0.0070473005255613,0.0,0.0,0.0,0.0
DKK2,0.0,0.0,0.0,0.0,0.0,0.5167791325293823,0.0,0.0,0.0,0.0
LMO1,0.0,0.3534104521975749,0.0,0.0,0.0,0.0524537574227015,0.0,0.0,0.0,0.0
LINC01013,0.0,0.0,0.0,0.0,0.0,0.0427103951948672,0.0,0.481427448419551,0.3106485022780871,0.0
ADTRP,0.0,0.0,0.0,0.0,0.0,0.5948554518179382,0.0,0.0,0.0,0.0
RBM20,0.0,0.0,0.6588880995787652,0.0,0.0,0.2205310217732577,0.0,0.0,0.4343704632695742,0.2566020201497108
AC015691,0.2002794315276438,0.2222433247343158,0.0,0.718602363366637,0.0,0.0,0.0,0.0,0.0,0.0
DSG2,0.0,0.0,0.0,0.0,0.0,0.494725225653249,0.0,0.0,0.0,0.0
CLDN1,0.0,0.0611395687836945,0.0,0.0,0.0,0.0,0.0,0.8628163951257954,0.0,0.0
PROM1,0.0,0.0,0.6096496566836633,0.0,0.0,0.0,0.0,0.6624702378759426,0.0,0.0
PCDH15,0.0,0.0,0.0,0.0,0.0,0.1752725871748546,0.0,0.9070403374902316,0.0,0.0
BTNL9,0.0,0.0,0.9007963876207414,0.0,0.0,0.2099686028257456,0.0,0.0,0.0105435801312089,0.0
LINC00943,0.8134262970319426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCHS2,0.7089859947262225,0.0,0.0,0.3054629950620008,0.0,0.0,0.0,0.0,0.0,0.0
C8orf4,0.0,0.0,0.0,0.0,0.0,0.200003412736332,0.0,0.0,0.2120399317621305,0.0
TEC,0.0,0.1572931182433526,0.0,0.2300225156280209,0.0,0.2130230018428776,0.0,0.0,0.0,0.0
TXK,0.0,0.0,0.0,0.0,0.7062743994708424,0.2366562009419152,0.0,0.0,0.0,0.0
LINC02055,0.0,0.0,0.0,0.0,0.2650835647490142,0.481905675416621,0.0,0.0,0.0,0.0
KCNAB3,0.0,0.0,0.0,0.0,0.0,0.4160635543611363,0.0,0.0226489414081733,0.0,0.0
SPON1,0.8995800300625094,0.0,0.0,0.0,0.0,0.0,0.0,0.4210085587327579,0.0,0.0
COL5A2,0.0,0.0,0.0,0.0,0.0,0.1713364275476076,0.0,0.0,0.3806615100655067,0.0
SFRP2,0.561042137295113,0.0,0.0,0.0,0.0,0.0019111323459149,0.0,0.0,0.0,0.0
CACNA1H,0.0,0.0,0.0,0.0,0.0,0.4003914869552428,0.0,0.0,0.0,0.0
POU3F1,0.0119148038802193,0.0,0.0,0.0,0.6548955797066033,0.089379564534844,0.0,0.0,0.0,0.0
LRP2,0.0,0.0,0.0,0.0,0.0,0.0,0.9721482294909534,0.0,0.0,0.0
PCAT1,0.1416041746698972,0.0,0.6935806192908621,0.0,0.0,0.0,0.0,0.3104966954949592,0.0,0.0
C20orf166-AS1,0.0,0.0,0.0,0.0,0.0,0.4594889832558813,0.0,0.0,0.0,0.0
VAT1L,0.0,0.0,0.0,0.0,0.0,0.2529352715239118,0.0,0.643312687987053,0.0,0.0
AC008568.1,0.0,0.3805985638807185,0.0,0.0,0.0,0.0246570199986349,0.0,0.0,0.0,0.0
PQLC2L,0.0,0.0,0.0,0.654606876780025,0.0,0.1964200395877414,0.0,0.0,0.0,0.0
LINC02424,0.0,0.0,0.0,0.0,0.0,0.4707510466096509,0.0,0.0,0.0,0.0
TRIM22,0.0,0.763749045305637,0.0,0.3154192598685659,0.0,0.0097774895911541,0.0,0.0,0.0,0.0
AJ009632,0.0,0.0,0.0,0.0,0.2669615849969752,0.3502537846074213,0.0,0.0,0.0,0.0
EYS,0.0,0.0,0.0,0.0,0.0,0.6059254165998645,0.0,0.0,0.0,0.0
TEX26,0.1552840205735011,0.0,0.0,0.0,0.0,0.0611050440242986,0.0,0.0962580009847365,0.0,0.0
RREB1,0.4787878328555402,0.5213179228450713,0.3868656269786887,0.3294347664748581,0.26972176662905,0.0,0.0,0.0,0.315859742174419,0.0
HHAT,0.0,0.0,0.0,0.0,0.0,0.0943962869428707,0.0,0.0,0.0,0.0
BX255923,0.0,0.0,0.0,0.0,0.0,0.3967690718056081,0.0,0.0,0.0,0.0
ATP6V1C2,0.0,0.055621771950735,0.0,0.0,0.0,0.1700777152183802,0.0,0.0,0.0,0.0
COL21A1,0.2270993885159505,0.0,0.0,0.0,0.0,0.509841969184821,0.0,0.0,0.0,0.0
AL158835.1,0.0,0.0,0.0,0.0,0.0,0.3991724337449583,0.0,0.0,0.0,0.0
LINC02073,0.0,0.0,0.0,0.0,0.0,0.0,0.8350347421578629,0.0,0.0,0.0
MIR34AHG,0.0,0.494453674484124,0.0,0.0,0.0,0.1615930653197733,0.0,0.0,0.0,0.0
AC113137,0.0,0.0,0.0,0.0,0.0,0.4325616720117999,0.0,0.0,0.0,0.0
