gene,astrocyte,central nervous system macrophage,choroid plexus epithelial cell,endothelial cell,fibroblast,leukocyte,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,vascular associated smooth muscle cell
AC074050.3,0.0,0.3531381157531748,0.0,0.0,0.45583675082300956,0.0,0.0,0.0,0.0,0.0,0.0
AC007365,0.41435114981518917,0.3577439663563394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNASE2,0.0,0.9341999473193879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC107884,0.0,0.6405835891259118,0.0,0.0,0.0,0.0,0.0,0.09569968276348255,0.0,0.0,0.0
CCL20,0.0,0.6501329485724264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBI3,0.0,0.90248097544257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01898,0.0,0.6169931533056399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104472,0.0,0.6621370258440537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELPLG,0.0,0.889928936406909,0.0,0.011004660797514242,0.0,0.6996564277096826,0.0,0.0,0.0,0.0,0.0
AL589743,0.0,0.5249328206365361,0.0,0.0,0.0,0.0,0.0,0.16289344681928364,0.0,0.0,0.0
SIRPB2,0.011525629360024265,0.905051497899812,0.0,0.0,0.0,0.28760614507114235,0.0,0.0,0.0,0.0,0.0
C19orf35,0.03889899909008189,0.44830820052203674,0.0,0.0,0.0,0.0,0.0,0.0,0.3979325646773425,0.0,0.0
HLA-DRB9,0.0,0.9044729259116165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005162.1,0.0,0.30627955119333866,0.0,0.0,0.7093312200983722,0.0,0.0,0.0,0.0,0.0,0.0
AC066613.1,0.0,0.3575553140986888,0.0,0.0,0.0,0.0,0.0,0.48224644965455293,0.0,0.0,0.0
AL139041,0.0,0.3170590192641468,0.0,0.0,0.0,0.0,0.0,0.4008257539127563,0.0,0.0,0.0
AC090181.1,0.0,0.6047922960767304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNASE3,0.0,0.7864482192927346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z98257.1,0.0,0.648355345591535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU2-70P,0.25180509374482396,0.4914381730055587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC22,0.0,0.7775911654592034,0.0,0.0,0.0,0.0,0.0,0.0,0.08848101265822785,0.0,0.0
LRRC74A,0.0,0.8718478318277492,0.0,0.0,0.0,0.0,0.0,0.0,0.03050632911392405,0.0,0.0
AC022568,0.0,0.9507633811305032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025992990654205607,0.0
TNFRSF13C,0.0,0.8889829101590384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC139495,0.0,0.6619394908343215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL10P12,0.0,0.5009711928456313,0.0,0.0,0.0,0.0,0.0,0.038156503348607686,0.20062804347630614,0.0,0.0
LINC01907,0.0,0.738890504149936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL138930,0.0,0.8757532736123882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBX1P4,0.0,0.558311235345087,0.0,0.0,0.0,0.0,0.0,0.15482904476559747,0.0,0.0,0.0
MYEOV,0.060661207158022444,0.6405946708907152,0.0,0.0,0.0,0.0,0.0,0.0,0.05873417721518987,0.0,0.0
AL021937.2,0.0,0.561579883528881,0.0,0.0,0.0,0.0,0.0,0.12090236164962989,0.0,0.0,0.0
SNORA7,0.0,0.6354987768435707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U62317,0.0,0.7343795141998208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC107892,0.0,0.813113712466444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS33P2,0.0,0.672054551672048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT18P12,0.0,0.5025680387909847,0.0,0.0,0.0,0.0,0.0,0.0,0.3303130625063416,0.0,0.0
IL1B,0.0,0.8723506550023522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCGR3B,0.0,0.6530866603585419,0.0,0.0,0.0,0.0,0.0,0.1276876982728234,0.0,0.0,0.0
AC007881.2,0.0,0.8681232455038671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOS,0.0,0.8637397551978503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SKP143,0.0,0.6103024344058126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL133477,0.0,0.6806349579359593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR1H5P,0.0,0.7288347906465964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC107081.1,0.0,0.6077864820171246,0.0,0.0,0.0,0.0,0.0,0.09640465280225591,0.0,0.0,0.0
LINC00528,0.0,0.8395933720068929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC194,0.0,0.6810926073021322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02435,0.0,0.8329747586792409,0.0,0.0,0.11995761964802108,0.0,0.0,0.0,0.0,0.0,0.0
NCF1,0.0,0.8697498676498181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC137056.1,0.0,0.7035301179472775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHB,0.0,0.4664230534957627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC117500.2,0.0,0.5941254376334718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLR1,0.0,0.8541952069722617,0.0,0.0,0.24829646032657132,0.2104078088819873,0.0,0.0,0.0,0.0,0.0
AL163636.1,0.0,0.43663263879218556,0.0,0.0,0.0,0.0,0.0,0.2982033511611802,0.0,0.0,0.0
AC073263,0.0,0.6601761042069642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL390039,0.0,0.6392561169740048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC064834,0.0,0.6239101378815964,0.0,0.0,0.02030456852791878,0.0,0.0,0.0,0.0,0.0,0.0
MEP1A,0.0,0.8485879093209626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL22,0.0,0.6104555302571801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRTAP8-1,0.0,0.800376756328904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL032821,0.0,0.43362749964792835,0.0,0.0,0.49968078178526965,0.0,0.0,0.0,0.0,0.0,0.0
TSPY2,0.0,0.6446042724456498,0.0,0.0,0.0,0.0,0.0,0.16505111032781106,0.0,0.0,0.0
AP002761.2,0.0,0.7757778498607241,0.0,0.0,0.0,0.0,0.00532864967849488,0.0,0.0,0.0,0.0
CCNB2P1,0.0,0.5251298694268756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL139286.1,0.0,0.6945257696899623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC093249.1,0.0,0.4710372813601839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGF2-AS,0.0,0.3815180420767881,0.0,0.0,0.7964205123936429,0.0,0.0,0.0,0.0,0.0,0.0
LINC01270,0.684638520726801,0.24353085606027386,0.0,0.0,0.2010057980897921,0.0,0.0,0.0,0.0,0.0,0.0
LINC02219,0.0,0.3994632168329916,0.0,0.0,0.0,0.0,0.0,0.44031140430317045,0.0,0.0,0.0
AC015660,0.0,0.7816668496947942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL21P12,0.0,0.6236911977127065,0.0,0.0,0.0,0.0,0.0,0.05613323933732817,0.0,0.0,0.0
RNU6-42P,0.0,0.5926342064097847,0.0,0.0,0.0,0.0,0.0,0.15368346845259076,0.0,0.0,0.0
RN7SL825P,0.0,0.5731930019259626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL049840.2,0.12053839311765313,0.5655978503758077,0.0,0.0,0.054477882523567805,0.0,0.0,0.053489601691928096,0.0,0.0,0.0
CCL3L3,0.0,0.610046592806177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC012615.3,0.0,0.702941622243533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL450311,0.1979378597499259,0.4909372451133931,0.0,0.0,0.40647378104547927,0.0,0.0,0.03727529080014099,0.0,0.0,0.0
SDCBPP1,0.32762877700357995,0.6448080769995859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB8-AS1,0.0,0.45247196871469364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC243962,0.0,0.5414962670650694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC241377.2,0.0,0.7945249970976185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC060766.6,0.4989493633247911,0.4702097544464992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC136475.5,0.5979197633006124,0.48258924212691207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC026320.1,0.0,0.6096734524642844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC084824.2,0.0,0.7142604692584339,0.0,0.0,0.0,0.0,0.0,0.10345435318998943,0.0,0.0,0.0
GPR141,0.0,0.6727576066887856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC122133,0.0,0.7164737239314314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEX28,0.0,0.7156571100634588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL139039.2,0.0,0.5266969739641147,0.0,0.0,0.0,0.0,0.0,0.0,0.4132808779835234,0.0,0.0
ADORA3,0.0,0.7746552402350506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCF4-AS1,0.0,0.5672387187300217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC098818.1,0.0,0.7048940629270781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL161618,0.0,0.5262068845651922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIGLEC12,0.0,0.5101173044990287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC078889,0.0,0.6986613709204865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL139397,0.0,0.6194426820442321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC010387,0.0,0.6440711483945007,0.0,0.0,0.0,0.0,0.0,0.10909411350017624,0.0,0.0,0.0
RN7SL154P,0.0,0.6107517710445389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIPM,0.0,0.7774122627048354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLLU1,0.0,0.4853541174909291,0.0,0.0,0.4079022454267814,0.0,0.0,0.0,0.0,0.0,0.0
AC024224,0.0,0.5095330927684566,0.0,0.0,0.5153721261936112,0.0,0.0,0.0,0.0,0.0,0.0
AC110741.1,0.0,0.6121403917749942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKD1P1,0.0,0.559916824105864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCNR1,0.0,0.9651814112345264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7orf71,0.0,0.6778823509804534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACY3,0.0,0.9355350418465744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF001550.1,0.0,0.5646864913777969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF10C,0.30133130820355125,0.6335153790604198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC093627,0.0,0.6586048359560709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIPN,0.0,0.7569094147660607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01480,0.0,0.9322891147681712,0.0,0.0,0.1628934157507935,0.0,0.0,0.0,0.0,0.0,0.0
AC243960.1,0.0,0.7105939818496702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU1-59P,0.0,0.6263053070463976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC048383,0.0,0.726407219754072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC004528.1,0.0,0.5997707502255428,0.0,0.0,0.0,0.0,0.0,0.024497708847373987,0.0,0.0,0.0
AC010997,0.0,0.7501729439808964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4C3,0.0,0.7476435915710384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC108024,0.0,0.6072956184360732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL118508,0.0,0.6947613324191898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL135960,0.0,0.6563592299565904,0.0,0.0,0.0,0.0,0.0068170993093593715,0.0,0.0,0.0,0.0
IRF8,0.0,0.8876370781417783,0.0,0.0,0.0,0.10834465417798751,0.0,0.0,0.0,0.0,0.0
AL049634.2,0.0,0.7711256192789733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP001610,0.0,0.7370966540249762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02085,0.0,0.6033581078101536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTCO3P39,0.0,0.5695754592548434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC004771.1,0.15654453224677944,0.5637232584500919,0.0,0.0,0.0,0.0,0.0,0.0,0.35862696199226063,0.0,0.0
ZNF564,0.0,0.6204387389447138,0.0,0.0,0.0,0.0,0.010731721838532984,0.0,0.0,0.0,0.0
UBE2V1P6,0.0,0.7242959077779126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SKP285,0.0,0.7544438765715658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC023794.3,0.0,0.8665418044972836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005264,0.0,0.8125740349862339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFN1P1,0.0,0.5385340001673352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CATIP-AS1,0.003942978465271459,0.7319699009280439,0.0,0.0,0.13276139548921817,0.0,0.0,0.0,0.0,0.0,0.0
RPSAP12,0.0,0.7314751170958114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL862P,0.0,0.8017569326607847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z83843,0.0,0.5661122349944143,0.0,0.0,0.0,0.0,0.0,0.09235107507930913,0.0,0.0,0.0
AL450487.1,0.0,0.44201413954930713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU6-925P,0.09751289050652108,0.4518081672118159,0.0,0.0,0.37712707185206384,0.0,0.0,0.0,0.0,0.0,0.0
GPBAR1,0.0,0.5931871031092668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS27AP11,0.0,0.26568658719461247,0.0,0.6443814310525361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC021028,0.0,0.6514930309270833,0.0,0.0,0.34673916148189704,0.0,0.0,0.0,0.08544836384354332,0.0,0.0
AC015911.6,0.0,0.7168195728017825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB4P11,0.0,0.8881653580637858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC074366,0.10426144980285108,0.6735372695403761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCGR1B,0.0,0.9736828144663149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMS1P4,0.0,0.6681682702455142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR84,0.0,0.8281344791358012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00370,0.0,0.5937546289262219,0.0,0.0,0.0,0.0,0.0002083829483210288,0.0,0.0,0.0,0.0
FAM170B,0.0,0.5840355385199942,0.0,0.0,0.0,0.0,0.0,0.17139584067677124,0.0,0.0,0.0
PGBD4P3,0.0,0.3216479185390506,0.0,0.0,0.0,0.0,0.0,0.0,0.7260099289378987,0.0,0.0
ALOX15B,0.0,0.7495450106760752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00898,0.0,0.6210223553768498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP000439.3,0.0,0.9671713012381895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR786580,0.0,0.6838062911445852,0.0,0.0,0.0,0.0,0.0002828054298642534,0.0,0.0,0.0,0.0
OR52N4,0.0,0.7616371784547369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SKP130,0.0,0.6999055223875508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL13P2,0.0,0.7597888977259757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDNRB-AS1,0.2126038354462519,0.7026342263948478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL160287,0.0,0.7746834375361074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOMM20L,0.0,0.40461165619585815,0.0,0.0,0.0,0.0,0.0,0.30074088285845557,0.0,0.0,0.0
AC215217,0.0,0.9588412934664828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC093524,0.0,0.7329531969136296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICOSLG,0.0,0.5989820695210173,0.0,0.0,0.0,0.0,0.0,0.16249559393725765,0.0,0.0,0.0
AC090615,0.0,0.5411271507361952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR1,0.0,0.9686464635378453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073862.2,0.0,0.7232781896881004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBX18-AS1,0.0,0.18003814633145515,0.0,0.0,0.5483310448445031,0.0,0.0,0.0,0.0,0.7937198705235635,0.0
AL139384.1,0.08340915984228087,0.23647019687931845,0.0,0.0,0.1627978589584922,0.0,0.0,0.20899064092125597,0.029367088607594936,0.0,0.0
AC103719,0.0,0.8911955536956642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC087273,0.0,0.9611896294929102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGB2-AS1,0.0,0.9052040866126675,0.0,0.0,0.0,0.6747405582430269,0.0,0.0,0.0,0.0,0.0
YY1P1,0.0,0.5740573793557692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7378034394651471,0.0
DENND2D,0.0,0.18548953823647096,0.0,0.0,0.0,0.7960882442768643,0.15877292212431532,0.0,0.0,0.0,0.0
PPP1R15A,0.0,0.0,0.0,0.3815337866994143,0.0,0.0,0.15161347939985712,0.0,0.0,0.0,0.06679843249108923
ACSF2,0.7629756054045639,0.5960527223190327,0.0,0.0,0.3830766357844917,0.0,0.0,0.0,0.16399832379631235,0.16730730798227028,0.0
ZNF217,0.3326168973444076,0.5451992389208681,0.0,0.14572226039034364,0.28144968315934676,0.5649532787485301,0.0,0.0,0.0,0.11816531917382658,0.24130417882517569
AL731574,0.0,0.8143523594577595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPB1,0.3259450820774445,0.07175613703803614,0.0,0.3041319009807721,0.11415252211331581,0.0,0.039220647773279355,0.0,0.0,0.22960867735562113,0.3800447617925298
TNFRSF10D,0.0,0.7196222926263907,0.0,0.790582187994777,0.2990649677195777,0.0,0.0,0.0,0.0,0.040595794392523366,0.3637828210332257
HIST1H1D,0.0,0.3000714927095167,0.0,0.4798261549631543,0.15995187191084048,0.5981140371878311,0.0,0.0,0.02037974683544304,0.0,0.0
PTGER4,0.0,0.29412315996509586,0.0,0.17906829719562406,0.11273966313111342,0.8981687925349897,0.0,0.10768417342262954,0.0,0.0,0.16686980978585292
AC005674,0.0,0.205544389437063,0.0,0.224686126967781,0.08924358790553358,0.0,0.0,0.13211458868146989,0.0,0.2822000961875918,0.7824792098401598
ITGB5-AS1,0.33633207992826714,0.2689402694199297,0.0,0.0,0.4208761562777579,0.0,0.0,0.08662319351427564,0.0,0.6450172532458809,0.0
AC069549,0.0,0.7758688223694492,0.0,0.0,0.0,0.0,0.04749642772088593,0.0,0.0,0.0,0.0
HIST1H2AC,0.30710656921026924,0.6339083786233543,0.0,0.04775549188156638,0.0,0.15422088755422086,0.0,0.4196706156505098,0.0,0.0,0.0
ITPRIP,0.2866623464562347,0.451632602419911,0.0,0.4367013281112403,0.29717422135973903,0.2936085029178729,0.0,0.0,0.0,0.3553729381409798,0.14854250596241253
LINC02211,0.0,0.41931052289564175,0.0,0.7209415636383224,0.0,0.0,0.007472017146939748,0.0,0.0,0.0,0.0
AL138724,0.0,0.0,0.0,0.0,0.03473996148296647,0.809691325245623,0.013336508692545844,0.0,0.0,0.0,0.0
AC098679.1,0.8341254119491532,0.7402069727017675,0.0,0.0,0.0,0.0,0.0,0.19173474015381642,0.03464130892516535,0.0,0.0
CXCL8,0.0,0.5177001506026251,0.0,0.821492894251286,0.32024617235028974,0.0,0.0,0.0,0.0,0.0,0.0
AC021016,0.054140127388535034,0.4149395035030545,0.0,0.0,0.0,0.0,0.0,0.30666508839996837,0.0,0.0,0.0
UCP2,0.15644640671478144,0.5512648275232674,0.0,0.0,0.29364117460136396,0.8422694751702996,0.0,0.053930207966161436,0.0,0.036214953271028034,0.0
HIF1A,0.15595289541918755,0.0,0.0,0.0,0.0,0.0,0.09816325315551322,0.0,0.0,0.17028859527121,0.0
AC092120,0.0,0.5788015992586238,0.0,0.0,0.0,0.0,0.0,0.1294806921990612,0.0,0.0,0.0
ACSL1,0.0,0.012813595899649312,0.535360290380273,0.0,0.0,0.0,0.0004316503929507025,0.21062357486283262,0.0,0.0,0.0
ASB16-AS1,0.0,0.062584299973024,0.0,0.07033358929328982,0.0,0.08369215723146795,0.04645451297928078,0.0,0.0,0.0,0.0
AC010149.1,0.0,0.7772780328902,0.0,0.28729574571371086,0.6045321425455739,0.0,0.0,0.0,0.0,0.07464490205763456,0.0
TMIGD3,0.0,0.9414655480145898,0.0,0.0,0.0,0.0,0.0,0.21514194881192922,0.0,0.0,0.0
MX2,0.0,0.6379752580158773,0.0,0.4314489209671627,0.05936038199438765,0.19541519267555887,0.019692188616337224,0.0,0.0,0.0,0.0
CD83,0.0,0.4840752607207822,0.0,0.06561492009546357,0.0,0.0,0.19710050011907598,0.0,0.0,0.0,0.0
IL1A,0.0,0.8178073046723846,0.0,0.0,0.0,0.0,0.007665515598952131,0.0,0.0,0.0,0.0
LOXL3,0.29139825917540085,0.7533490069840039,0.0,0.0,0.2611521140248428,0.0,0.0,0.0,0.2985801811621128,0.0,0.0
CLEC17A,0.0,0.931507362669043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01736,0.0,0.9837133661596553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC098679.2,0.0,0.9328155501047776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCST,0.0,0.7215099289503422,0.0,0.0,0.0,0.9036428453734118,0.0,0.0,0.0,0.0,0.0
SLC2A5,0.0013020833333333333,0.9233649562648951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDKN1A,0.18194955852849648,0.44003305490474887,0.0,0.486189292306391,0.3798176629844512,0.2672952714619381,0.0,0.0,0.0,0.22553532781771152,0.5187206532470836
HIF1A-AS2,0.0,0.0712840571891017,0.0,0.46494916623108884,0.0,0.017857142857142856,0.06796261014527269,0.0,0.0,0.611860841760453,0.12305058957778624
MAD1L1,0.0,0.16712865329049542,0.0,0.12320916905444126,0.0,0.02292768959435626,0.0,0.15087558743858845,0.0,0.0,0.0
CKS2,0.0,0.0,0.0,0.0,0.0,0.23418872145094585,0.1850142891164563,0.0,0.0,0.0,0.3435009578814793
NAPRT,0.0,0.0,0.0,0.21549754075148747,0.10010757829309108,0.0,0.09759764229578471,0.0,0.0,0.08214534075104311,0.0
RNF122,0.0,0.14099395519824978,0.0,0.0,0.0,0.13351027002077082,0.1213235294117647,0.0,0.0,0.0,0.0
IKBKG,0.0,0.0,0.0,0.0,0.0,0.5474527259105217,0.012473207906644438,0.0,0.0,0.0,0.0
LINC01909,0.0,0.8099904377056631,0.0,0.0,0.0,0.0,0.013589545129792808,0.0,0.0,0.0,0.0
GNA13,0.10944252376836647,0.16142578994473245,0.0,0.0,0.0,0.11965361295598237,0.045457251726601575,0.0,0.0,0.0,0.0
PLAU,0.0,0.23876316979296877,0.0,0.0,0.4724645438174919,0.29657276323942994,0.0,0.0,0.0,0.3225635455526237,0.8063752410128572
FCGR3A,0.0,0.894259207339515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROBO3,0.651441042840087,0.04174534664148907,0.0,0.1538092032491211,0.23114463095817406,0.0,0.0,0.09013981650661981,0.0,0.0,0.05269481610226197
LTC4S,0.0,0.8991925940323156,0.0,0.46401974596926343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DQA1,0.0,0.9353293555022983,0.0,0.0,0.006889050036258158,0.3082101131983761,0.0,0.0,0.0,0.0,0.0
LINC00678,0.0,0.23508746851654627,0.0,0.5935988014387342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC025259,0.0,0.0,0.0,0.9155571996002372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXF1,0.0,0.0,0.0,0.9812648574592491,0.0,0.0,0.0,0.0,0.0,0.23973376184472206,0.0
SAT1,0.0,0.38062853503852745,0.0,0.2903559761916591,0.31377648717558154,0.16964285714285715,0.05187246963562753,0.0,0.15688193085453359,0.0,0.0
CELSR1,0.1533211793877057,0.0,0.0,0.33633478623927665,0.0,0.0,0.06632531555132175,0.0,0.0,0.0,0.0
SLC16A3,0.0,0.47765279377907166,0.0,0.20787559478996814,0.0,0.36125740022377795,0.02339842819718981,0.0,0.0,0.0,0.0
CLEC2B,0.0074309978768577496,0.3664286320386124,0.0,0.8519247240415918,0.39025880766395005,0.7939288685958121,0.0,0.0,0.0,0.018253504672897197,0.0
HILPDA,0.42153253160930837,0.0,0.0,0.4844190845217885,0.0,0.0,0.024321266968325792,0.0,0.0,0.0,0.0
TNFAIP3,0.0,0.19295369374777577,0.0,0.44505294332403955,0.3935407430573385,0.6455297853591899,0.0,0.0,0.0,0.20352165195689756,0.0
