gene,astrocyte,central nervous system macrophage,endothelial cell,fibroblast,leukocyte,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,vascular associated smooth muscle cell
ADARB1,0.0,0.0,0.0,0.0,0.0,0.2195359784801614,0.0,0.0,0.0,0.04914833215046132
PTPRN2,0.0,0.0,0.0,0.0,0.0,0.5326926881088666,0.0,0.0,0.0,0.0
UBE2G2,0.1070996522002117,0.0,0.0,0.0,0.0,0.06215534633490249,0.0,0.0,0.0,0.0
CCDC7,0.05447603205806744,0.0,0.0,0.0,0.0,0.049546065904505714,0.0,0.0,0.0,0.0
AFF4,0.0,0.0,0.0,0.04201086956521739,0.0,0.18192843726085847,0.0,0.0,0.0,0.0
CACNA1B,0.0,0.0,0.0,0.0,0.0,0.5301878291040647,0.0,0.0,0.0,0.028921220723917673
EIPR1,0.0,0.0,0.0,0.0,0.0,0.1769166106254203,0.0,0.0,0.0,0.0
FAM210A,0.04097988809919855,0.0,0.0,0.0,0.0,0.06748486886348352,0.0,0.0,0.0,0.0
VPS37A,0.0,0.0,0.0,0.0,0.0,0.08999663752521857,0.0,0.0,0.0,0.0
AP003774.3,0.0,0.7673862253841662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAAF1,0.13314027405000706,0.0,0.0,0.0,0.0,0.3425567758499006,0.0,0.0,0.0,0.0
EME2,0.0,0.0,0.0,0.0,0.08261511942871214,0.1901983860121049,0.0,0.0,0.0,0.0
AKAP8,0.0,0.0,0.0,0.0,0.133808645948513,0.1317081371889711,0.0,0.0,0.0,0.0
ZBTB38,0.0,0.0,0.0975008799718409,0.0,0.0,0.07254539340954942,0.0,0.0,0.04008817766165905,0.0
AL354740,0.11386662634205354,0.05113106343283582,0.0,0.06579816032263411,0.0,0.030497646267652993,0.0,0.0,0.0,0.0
RIC3,7.063144511936714e-05,0.0,0.0,0.0,0.0,0.17256098189416835,0.0,0.0,0.0,0.0
AVL9,0.0,0.0,0.0,0.0,0.0,0.15111092645413077,0.0,0.0,0.0,0.0
EXT2,0.0,0.0,0.0,0.0,0.0,0.11595494283792872,0.0,0.0,0.0,0.0
ZFYVE27,0.0,0.0,0.0,0.0,0.0,0.16277740416946873,0.0,0.0,0.0,0.0
DCAF4L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833135919145038,0.0,0.0
EIF1B-AS1,0.28728758783644226,0.02664412313432836,0.12882787750791974,0.035706521739130435,0.0,0.0,0.0840890904241131,0.09982883608538058,0.0,0.0
AC010884,0.0,0.0,0.0,0.0,0.0,0.4237611768141663,0.018729189789123198,0.0,0.0,0.0
AL391807,0.5307866060876697,0.0,0.0,0.0,0.0,0.0,0.05580800089050754,0.3173914873409684,0.0,0.0
GPR158,0.0,0.0,0.0,0.0,0.0,0.479857833178164,0.0,0.140498899486427,0.0,0.0
ASB6,0.0,0.0,0.0,0.021998094027954256,0.0,0.15870880968392737,0.0,0.0,0.0,0.0
LINC01508,0.0,0.0,0.0,0.0,0.0,0.33511874752855914,0.0,0.15902421129860603,0.0,0.0
UBR5,0.140594283986088,0.0,0.0,0.0,0.0,0.22506353488428021,0.0,0.0,0.0,0.0
SLC2A13,0.0,0.0,0.0,0.0,0.0,0.40772808787267434,0.0,0.0,0.0,0.0
ADCY2,0.7656494797284398,0.0,0.0,0.0,0.0,0.0,0.0,0.3877415716944725,0.0,0.0
EPC1,0.0,0.0,0.09538894755367829,0.0,0.0,0.118929101167118,0.0,0.06620016109544906,0.0,0.0
MSI2,0.3753881966744187,0.0,0.0,0.0,0.0,0.0060920055551690645,0.0,0.19754329440193313,0.0,0.0
FAM177A1,0.0,0.0,0.0,0.0,0.010328185328185328,0.002555480833893746,0.16010936249666577,0.0,0.0,0.0
HDAC5,0.0,0.029675839552238806,0.0,0.0,0.0,0.042014122394082046,0.023139503867698055,0.0,0.0,0.5552739432804553
SURF4,0.0,0.0,0.0,0.06619565217391304,0.11177606177606178,0.04695696032279758,0.0,0.015757148610551754,0.07797191378184193,0.0
SVIL-AS1,0.0,0.0,0.0,0.09244565217391304,0.0,0.07802622730329523,0.0,0.04832863471606927,0.0,0.0
GFPT1,0.0,0.0,0.0,0.1417655792497652,0.0,0.12094821788836584,0.0,0.0,0.0,0.0
CYB561D2,0.0,0.7209703150171375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC109779,0.0,0.0,0.0,0.0,0.0,0.541254639076828,0.0,0.20455222853998534,0.0,0.0
DPYSL2,0.1656585513382731,0.0,0.0,0.0,0.0,0.03017241379310345,0.25218356100633926,0.0,0.0,0.0
NEK3,0.1485119747180428,0.24353839879394498,0.28877208065145266,0.3020791111332968,0.0,0.0,0.5419184817371878,0.0,0.0,0.0
AKAP1,0.0,0.0,0.0,0.0,0.0,0.16852723604572967,0.0,0.0,0.0,0.4185660380596177
RBM4,0.0,0.0,0.0,0.0,0.0,0.07098184263618022,0.0,0.0,0.00840953625081646,0.06780133928571429
ASAP1,0.17567669741418418,0.0,0.13401971136923618,0.09402173913043478,0.0,0.10093468639662086,0.0,0.22855416834474426,0.0,0.0
BASP1,0.0,0.0,0.0,0.0,0.0,0.1976462676529926,0.0,0.2542546469329666,0.0,0.0
SLC25A27,0.0,0.0,0.0,0.0,0.0,0.14891256363150712,0.0,0.0,0.0,0.0
CASC4,0.0,0.0,0.0,0.0,0.0,0.07895831561914626,0.0,0.0,0.0,0.0
ME1,0.27399740463350397,0.0,0.0,0.0,0.0,0.15589195333589276,0.0,0.0,0.0,0.0
CPSF6,0.0,0.0,0.0,0.0,0.0,0.022713517148621385,0.0,0.15862867498993152,0.0,0.0
WDR70,0.0,0.12954757462686567,0.0,0.0,0.018822393822393823,0.15531646770950625,0.0,0.0,0.0,0.0
GLB1L3,0.0,0.0,0.0,0.0,0.0,0.6682240232509202,0.0,0.16021070249449743,0.0,0.0
PABPN1,0.15877816422198698,0.0,0.0,0.0,0.0,0.08041266111321535,0.0,0.0,0.0,0.06598772321428571
RIOX2,0.0,0.0,0.06678230702515178,0.0,0.0,0.15428715534633491,0.0,0.0,0.0,0.0
TMEM132D,0.0,0.0,0.0,0.0,0.0,0.46238857054777965,0.0,0.36978582017292055,0.0,0.0
TMTC2,0.32562888257758116,0.0,0.0,0.0,0.0,0.0,0.5908214825797868,0.0,0.0,0.0
PNPLA8,0.20232279750468427,0.0,0.0,0.0,0.0,0.03972763954270343,0.0,0.0,0.0,0.0
LINC00472,0.17854098200734406,0.0,0.44534783650737975,0.10608695652173913,0.0,0.04771351714862138,0.0,0.0,0.31467937454316836,0.0
RAI1,0.0,0.0,0.0,0.0,0.0,0.17330195023537323,0.0,0.0,0.0,0.282971760208904
AC104958.1,0.7076155954885434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM57,0.0,0.0,0.0,0.0,0.013706563706563707,0.11151647612642905,0.0,0.0,0.0,0.0
AC010857,0.0,0.0,0.0,0.0,0.0,0.5525899656256678,0.0,0.0,0.0,0.0
ARHGAP26,0.0,0.19974347014925373,0.0,0.06472826086956522,0.0,0.35243225450713334,0.0,0.0,0.0,0.0
GLRA1,0.0,0.0,0.0,0.0,0.0,0.14515803631472765,0.0,0.0,0.4470940029146513,0.0
MFSD6,0.0,0.0,0.0,0.0,0.0,0.018190988567585744,0.2829243826722587,0.0,0.0,0.0
LDLRAD4,0.0,0.1243280603580555,0.0,0.0,0.0,0.26949696432513026,0.0,0.0,0.0,0.0
LINC01158,0.44827323020469606,0.0,0.0,0.0,0.0,0.029085406859448555,0.0,0.21870701695963957,0.0,0.0
DEAF1,0.0,0.0,0.0,0.0,0.0,0.1663752521856086,0.0,0.0,0.0,0.0
LHFPL4,0.0,0.0,0.0,0.0,0.0,0.4983400896088508,0.0,0.09748716067498166,0.0,0.0
FLYWCH1,0.0,0.0,0.0,0.0,0.0,0.14073638197713517,0.0,0.0,0.0,0.0
ANK2,0.24863333547445693,0.0,0.0,0.0,0.0,0.24249680715197958,0.29398548832880256,0.0,0.0,0.0
NFKBIZ,0.0,0.0,0.0,0.0,0.3438186100926821,0.012508406186953598,0.15624166444385168,0.0,0.0,0.0146484375
GCNT2,0.0,0.8468022683737754,0.14720650162904156,0.0,0.0,0.0,0.0,0.4121132922308572,0.0,0.0
AC009264,0.07508122616188727,0.0,0.0,0.0,0.0,0.47191326542990625,0.0,0.0,0.0,0.0
GNAQ,0.218811432027824,0.1904734141791045,0.0,0.0,0.0,0.20051085568326948,0.0,0.0,0.0,0.0
AC018742,0.0,0.0,0.0,0.0,0.0,0.4976629517025732,0.05446345975948196,0.0,0.0,0.0
ELMSAN1,0.021094813246635414,0.07147854477611941,0.0,0.04472826086956522,0.0,0.012222595830531272,0.08969058415577487,0.0,0.0,0.0
RUBCN,0.0,0.0,0.0,0.0,0.0,0.1676361802286483,0.0,0.0,0.0,0.0
TRPC1,0.026803266293663995,0.0,0.0,0.00858695652173913,0.0,0.029354404841963687,0.0,0.12545308095046315,0.11430437622468975,0.0
CDK13,0.0,0.0,0.0,0.0,0.036293436293436294,0.1779474045387827,0.0,0.0,0.0,0.0
AC069155,0.0,0.0,0.0,0.0,0.0,0.7024421954215866,0.0,0.0,0.0,0.0
TMEM151A,0.0,0.0,0.0,0.0,0.0,0.0,0.7494825509946189,0.0,0.0,0.0
ALDH2,0.3585348899292583,0.146513526119403,0.07699753607884548,0.15956521739130436,0.06998069498069498,0.0,0.0,0.0,0.0,0.0
LINC00884,0.0,0.0,0.0,0.0,0.0,0.04277067921990585,0.0,0.3893267500849484,0.0,0.0
GAB2,0.24663534000013282,0.41365773276368883,0.0,0.10494565217391304,0.0,0.0,0.4639974786472799,0.29304228674828514,0.0,0.0
PACS2,0.0,0.021396921641791043,0.0,0.0,0.0,0.005699394754539341,0.1830793176052621,0.0,0.0,0.0
CAND1,0.0,0.0,0.0,0.0,0.0,0.0730497646267653,0.0,0.0,0.0,0.0
ZNF609,0.0,0.13759328358208955,0.0,0.0,0.0,0.08498966350344965,0.0,0.0,0.0,0.0
MPI,0.0,0.0,0.0,0.17484759129329872,0.0,0.08145595158036315,0.0,0.0,0.0,0.0
NALCN-AS1,0.0,0.0,0.127715720227408,0.0,0.0,0.0,0.4440716378242501,0.0,0.0,0.0
CMAS,0.0,0.0,0.0,0.0,0.0,0.1175353059852051,0.0,0.0,0.0,0.0
PDE6D,0.03133978527143505,0.0,0.0,0.0,0.0,0.024193006052454606,0.0,0.16069271043093034,0.0,0.0
LDLRAD3,0.42164224757031915,0.0,0.4246738906243498,0.5061372846144395,0.01756756756756757,0.0,0.40706711499459425,0.4667622599205661,0.1638569562377531,0.0
RBM6,0.059277181309541814,0.0,0.0,0.0,0.0,0.17129135779565946,0.0,0.0,0.0,0.0
LAMP1,0.06475880840768183,0.07824160447761194,0.012495600140795494,0.13320652173913045,0.0,0.0,0.29475448508651697,0.10274869109947644,0.13798171129980405,0.21264893493992698
NCKAP1,0.0,0.0,0.0,0.0,0.0,0.2422058650492433,0.0,0.0,0.0,0.0
AC006970,0.027587728978150518,0.4402230094072793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVI5L,0.0,0.0,0.0,0.0,0.0,0.0070611970410221925,0.2310140860257771,0.3308213734004499,0.0,0.0
NPTN,0.0,0.0,0.0,0.0,0.0,0.37657828038831215,0.0,0.0,0.0,0.0
DGCR2,0.0,0.0,0.0,0.0,0.015543891941330996,0.06967047747141897,0.0,0.1466472009665727,0.0,0.0
MAP2,0.0,0.0,0.0,0.0,0.0,0.3969195136049251,0.0,0.17838111336102372,0.0,0.0
AC026774.1,0.0,0.0,0.0,0.0,0.0,0.4391852596470585,0.0,0.055025678650036686,0.0,0.0
FNTA,0.0,0.0,0.026223160858852516,0.0,0.0,0.016459314055144586,0.11849826620432115,0.0,0.0,0.0
PFKM,0.34544959135452885,0.0,0.0,0.0,0.0,0.14278749159381304,0.0,0.0,0.0,0.0
STAU2,0.0,0.0,0.0,0.0,0.0,0.23604968045753705,0.0,0.0,0.0,0.0
TTTY14,0.0,0.0,0.0,0.0,0.0,0.30553565125081483,0.0,0.0,0.0,0.0
NRIP1,0.14860880084681688,0.4301291952980777,0.01988736360436466,0.1328804347826087,0.0,0.0,0.0,0.1657269432138542,0.0,0.0
PRKCA,0.37590250212066323,0.22732383697625616,0.0,0.24463225261651608,0.0,0.0,0.0,0.3578596648256911,0.0,0.0
CRABP2,0.0,0.0,0.0,0.01048284625158831,0.0,0.3390252023403175,0.0,0.0,0.0,0.0
CEP112,0.1974678244396191,0.0,0.15821893699401618,0.331744578640288,0.0,0.10677538668459986,0.0,0.0,0.0,0.0
FBXO42,0.0,0.0,0.0,0.0,0.0,0.08017821116341628,0.0,0.0,0.0,0.16610939004993408
KCNG3,0.0,0.0,0.0,0.0,0.0,0.6092127552340614,0.0,0.0,0.0,0.0
PEX5L-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.8214442858107344,0.0,0.0,0.0
RNF216,0.0,0.0,0.0,0.0,0.0,0.0995965030262273,0.0,0.0,0.0,0.0
ZNF532,0.017541206714048088,0.0,0.0,0.0,0.0,0.07237589547899592,0.0,0.0,0.04335401698236447,0.0
FAM3D-AS1,0.2964368128080407,0.0,0.0,0.37836575096347275,0.0,0.0,0.0,0.0,0.0,0.0
AL391097,0.0,0.0,0.0,0.0,0.6395160122703328,0.14509078681909884,0.0,0.0,0.0,0.0
NRXN3,0.0,0.0,0.0,0.0,0.0,0.2751602436097949,0.21394783289728325,0.0,0.0,0.0
MTMR4,0.0,0.0,0.0,0.0,0.0,0.09388029589778077,0.0,0.0,0.0,0.0
RBMS1,0.0,0.0,0.0,0.0,0.0,0.40364734038121786,0.0,0.0,0.029882429784454604,0.0
ZNF439,0.0,0.0,0.0,0.0,0.0,0.13449899125756556,0.0,0.027787967718268525,0.0,0.0
NEAT1,0.42893206612057344,0.35755455173775674,0.31925563468011087,0.3606450814489426,0.27423153224258195,0.0,0.4307868533823905,0.0,0.3310808938503256,0.2106705143814519
SEZ6,0.0,0.0,0.0,0.0,0.0,0.33354373277663263,0.0,0.0,0.0,0.0
MEGF10,0.6774315617768947,0.0,0.0,0.1061413043478261,0.0,0.0,0.7474492141062177,0.1608940797422473,0.0,0.0
UBE2K,0.0,0.1452891791044776,0.0,0.0,0.0,0.09878603065649422,0.0,0.0,0.0,0.0
AC009549,0.0,0.0,0.0,0.0,0.0,0.3632445777354193,0.0,0.05731841526045488,0.0,0.0
RPUSD2,0.0,0.0,0.13544376987568663,0.0,0.0,0.1425016812373907,0.0,0.0,0.0,0.0
PSMD11,0.1152653863601996,0.0,0.0,0.0,0.0,0.047007397444519164,0.0,0.0,0.0,0.0
LINC00251,0.0,0.0,0.0,0.0,0.0,0.0,0.7127360533962932,0.0,0.0,0.0
TNKS,0.0,0.0,0.0,0.0,0.0,0.15603255030184976,0.0,0.21481071284736206,0.0,0.0
MARCH4,0.0,0.0,0.0,0.0,0.0,0.6019467218657532,0.0,0.0,0.0,0.0
AC025822.1,0.0,0.4765676420175536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACRG,0.0,0.0,0.0,0.0,0.0,0.4576256493834396,0.0,0.0,0.0,0.0
TBC1D12,0.0,0.16634297282124372,0.0,0.0,0.0,0.03454942837928716,0.13783675646839158,0.0,0.0,0.0
ZNF69,0.0,0.05687841007005306,0.0,0.11455451356278658,0.0,0.14443510423671824,0.0,0.0,0.0,0.0
UCK2,0.0,0.0,0.0,0.34881601845201926,0.0,0.15754875588433087,0.0,0.0,0.0,0.0
ZDHHC7,0.020376531075154997,0.07200326492537314,0.0,0.0,0.0,0.05159717552118359,0.0,0.0,0.042374265186152844,0.017438616071428572
RAB3C,0.0,0.0,0.0,0.0,0.0,0.47100514479508615,0.0,0.10353998532648569,0.0,0.0
SAP30L-AS1,0.1972340984296796,0.05678638059701493,0.0,0.1260032612855455,0.0,0.0,0.06435049346492398,0.24578126584757648,0.0,0.0
GOLGB1,0.15790866475124754,0.0,0.0,0.0,0.0,0.053850033624747815,0.0,0.0,0.0,0.0
CDC27,0.0,0.0,0.051478352692713836,0.0,0.0,0.15317878402949014,0.0,0.0,0.0,0.0
AKAP12,0.15117949493422048,0.0,0.0,0.15929347826086956,0.0,0.1171990585070612,0.0,0.06957309706000805,0.0,0.47415759937131696
MUM1,0.16289883562679572,0.07165345149253731,0.0,0.0,0.0,0.0,0.10116030941584422,0.16109544905356424,0.0,0.0
SQSTM1,0.12180553455315288,0.0,0.0,0.1953804347826087,0.0,0.0017989240080699394,0.13490264070418778,0.0,0.16745591116917047,0.0
FRZB,0.0,0.0,0.0,0.4097243922527829,0.0,0.0,0.0,0.2466140496861625,0.620960223135639,0.8087609516471593
CKM,0.0,0.0,0.0,0.0,0.0,0.34693223495413095,0.0,0.13609684519442405,0.0,0.0
PPDPF,0.032814153939210645,0.0,0.0,0.0,0.0,0.0,0.26562803449494665,0.0,0.10213912475506205,0.0
EIF2S2,0.0,0.022562966417910446,0.0,0.20590146953207006,0.0,0.04655346334902488,0.0,0.0,0.0,0.0
MATN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0470491126702435,0.7162607805117515,0.0,0.0
TYW1,0.0,0.0,0.0,0.0,0.0,0.07585743106926698,0.0,0.0,0.0,0.0018136160714285715
RPL36AP21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6132859451565252,0.0,0.0
HUWE1,0.0,0.0,0.0,0.0,0.0,0.05443846671149966,0.0,0.0,0.0,0.0
AP2M1,0.0,0.0,0.0,0.0,0.0,0.06667787491593813,0.0,0.0,0.0,0.0
LOXL1,0.26288300636944884,0.0,0.0,0.5722777870782596,0.0,0.028917283120376596,0.0,0.0,0.2626058673219173,0.0
IFRD1,0.17306819900196582,0.0,0.0,0.11032608695652174,0.0,0.04073638197713517,0.0,0.0,0.0,0.0
Z98749.2,0.05700892182065628,0.09427472014925373,0.031414994720168954,0.0,0.06978764478764479,0.05563214525891056,0.0,0.0,0.0,0.0
TPBG,0.0,0.0,0.0,0.0,0.0,0.2387020847343645,0.0,0.0,0.0,0.011533002129169623
ACLY,0.0,0.0,0.0,0.0,0.0,0.08658372562205784,0.0,0.004530809504631494,0.0,0.0
AC016642,0.0,0.0,0.0,0.06003811944091487,0.0,0.39370786305975747,0.0,0.16750733675715335,0.0,0.0
KIAA1549,0.0,0.0,0.48349081503077496,0.0,0.0,0.21654337592468056,0.0,0.0,0.0,0.0
MAP3K13,0.0,0.0,0.0,0.0,0.0,0.2771175217143726,0.0,0.0,0.0,0.0
ZC3H12C,0.04850652677062074,0.0,0.0,0.0,0.0,0.11127981458721434,0.0,0.0,0.0,0.0
ENAH,0.2969417577777872,0.0,0.0,0.0,0.0,0.0,0.3309290511587242,0.35731457545242185,0.0,0.34534229381678533
ANKRD29,0.333263462219354,0.0,0.6788236192204868,0.0,0.0,0.0,0.0,0.0,0.0,0.41811991642483043
AC099508.1,0.4398563625664058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTRK1,0.0,0.0,0.0,0.3203759910125837,0.0,0.20832212508406187,0.0,0.0,0.0,0.0
ARRB1,0.2530215092007099,0.11613805970149253,0.0,0.13505434782608697,0.0,0.037592468056489574,0.0,0.0,0.01902351404310908,0.0
CSTB,0.2723895049921233,0.0,0.19850364405929832,0.23064905406079966,0.0,0.0,0.12823419578554282,0.0,0.2206174415612691,0.0
GLCE,0.0,0.04201265322261764,0.0,0.0,0.0,0.1524440210216942,0.0,0.0,0.0,0.0
MAP2K4,0.0,0.0,0.0,0.0,0.0,0.17535892163758965,0.0,0.0,0.0,0.0
PLCE1,0.35647737849609906,0.0,0.0,0.0,0.0,0.0,0.0,0.41165758823325266,0.5082926542756537,0.30182609258365267
LINC02021,0.12265606510713262,0.0,0.0,0.0,0.0,0.12871553463349025,0.0,0.0,0.0,0.0
RNF149,0.045932254649931954,0.1904151119402985,0.0,0.09864130434782609,0.18752889097631772,0.00956624075319435,0.0,0.0,0.061887655127367734,0.0
PDXP,0.0,0.0,0.0,0.04637865311308768,0.0,0.19991593813046402,0.0,0.0,0.0,0.0
MAP2K2,0.0,0.0,0.0,0.0,0.0,0.052320107599193005,0.04294478527607362,0.0,0.023350751143043764,0.0
ANXA9,0.0,0.18386761468745114,0.0,0.0,0.0,0.0,0.3555615191376125,0.0,0.0,0.0
CYP39A1,0.0,0.0,0.015177797051170859,0.5016468254249792,0.0,0.019704102219233355,0.008202187249933315,0.0,0.0,0.0
TBC1D19,0.0,0.0,0.0,0.0,0.0,0.10590114324142569,0.0,0.0,0.0,0.0
BAIAP2L2,0.0,0.0,0.0,0.03708703939008894,0.0,0.16742592691636948,0.1475316253602483,0.0,0.0,0.0
AC063952.1,0.5791063419906434,0.0,0.1257507605114743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO4,0.0,0.10902518656716417,0.0,0.0,0.0,0.08296906523201077,0.0,0.0,0.0,0.05998883928571429
CCDC24,0.4975663106135061,0.0,0.0,0.0,0.0,0.01983860121049092,0.0,0.0,0.0,0.0
TMTC4,0.15551325891368575,0.0,0.0,0.5323095346130765,0.0,0.0,0.8515362552066328,0.0,0.0,0.0
SLC2A4RG,0.17693589597985257,0.0,0.0,0.16480767637147117,0.12652415052685922,0.061617350369872224,0.0,0.0,0.2068585895206881,0.0
RSU1,0.0,0.0,0.0,0.0,0.0,0.08855077336919973,0.0,0.0,0.0,0.0
EPM2AIP1,0.0,0.0,0.0,0.012554347826086956,0.0,0.01644250168123739,0.11476393704987997,0.014750302053966975,0.0,0.0
OGDH,0.0,0.0,0.0,0.0,0.0,0.10835574983187626,0.0,0.0,0.0,0.0
PPP2R3C,0.1381370028731287,0.11351445895522388,0.0,0.029239130434782608,0.0,0.0,0.13183515604161108,0.11070277889649617,0.0,0.0
LINC00486,0.0,0.0,0.0,0.0,0.0,0.023806321452589107,0.1071619098426247,0.0,0.0,0.0
AC093305,0.8760211629354018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UHMK1,0.0,0.0,0.0,0.0,0.0,0.11766980497646268,0.0,0.0,0.0,0.0
LUC7L2,0.03908967185846061,0.0,0.0,0.0,0.0,0.12082123400677304,0.0,0.0,0.0,0.0
CTNNBIP1,0.26085876029516053,0.0,0.0,0.0,0.0,0.0,0.009269138436916511,0.09142166733789771,0.0,0.0
PARP8,0.36471100358325925,0.33098282285256186,0.0,0.2511820288191151,0.46338212962507586,0.0,0.0,0.39784394941043316,0.3021710903944738,0.0
SCOC,0.0,0.0,0.0,0.0,0.0,0.11311365164761264,0.0,0.0,0.0,0.0
UBR1,0.0,0.0,0.0,0.0,0.0,0.10321180756853136,0.0,0.0,0.0,0.0
BICD1,0.20221533343414486,0.0,0.05878211897219289,0.0,0.0,0.019586415601882987,0.0,0.1303362867498993,0.0,0.0
MMP16,0.0,0.0,0.0,0.0,0.0,0.2732224833186037,0.0,0.5013398062877106,0.0,0.0
CCT8,0.0,0.0,0.0,0.0,0.13245762736036068,0.11503026227303295,0.0,0.0,0.0,0.0
ZIC3,0.0,0.0,0.7594639925509536,0.7487761176493279,0.0,0.0,0.0,0.0,0.0,0.0
AC010210,0.17801861317750464,0.0003498134328358209,0.0,0.0,0.0,0.010474108944182919,0.0,0.0,0.0,0.0
KIFC2,0.0,0.0,0.0,0.0,0.0,0.2909852179940068,0.0,0.0,0.0,0.35509226161111673
ATG4B,0.0,0.0,0.0,0.0,0.0,0.08979488903833222,0.0,0.0,0.0,0.0
WDR19,0.0,0.0,0.0,0.0038913595933926302,0.0,0.17017484868863483,0.0,0.0,0.0,0.0
SNTG2,0.0,0.0,0.0,0.0,0.0,0.31576262376965974,0.0,0.0,0.0,0.28882741455131566
C7orf73,0.1594964463934674,0.0,0.0,0.03266304347826087,0.0,0.016257565568258237,0.0,0.0,0.0,0.03334263392857143
GOLGA7B,0.1602220499308511,0.0,0.0,0.0,0.0,0.49327208000960987,0.0,0.0,0.0,0.0
GPBP1,0.09696809314985634,0.017957089552238806,0.044966561070045756,0.11929347826086957,0.1608108108108108,0.0,0.15890904241130968,0.14402939991945227,0.0,0.0
PISD,0.0,0.0,0.0,0.0,0.0,0.16881304640215197,0.0,0.0,0.0,0.0
PLXNA3,0.0,0.0,0.0,0.06980622617534943,0.0,0.14463685272360458,0.0,0.0,0.0,0.0
CREBBP,0.05330409798880992,0.08477145522388059,0.0,0.15157608695652175,0.0,0.027000672494956288,0.0,0.05613169552960129,0.0,0.0
NDUFS8,0.0,0.0,0.0,0.0,0.0,0.10490921318090114,0.0,0.0,0.0,0.0
RAN,0.0,0.0,0.02683914114748328,0.0,0.015444015444015444,0.08374243443174176,0.0,0.0,0.0,0.0
AC012613.1,0.0,0.0,0.0,0.0,0.0,0.09009751176866174,0.0,0.43571794279903153,0.0,0.0
GRSF1,0.0,0.0,0.0,0.0,0.0,0.1351210490921318,0.0,0.0,0.15805726879928275,0.0
TXLNGY,0.0,0.0,0.0,0.0,0.0,0.1132817753866846,0.0,0.0,0.0,0.0
MTND6P21,0.1552761120754139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7991474728932053,0.0
ZNF844,0.09307424769393619,0.0,0.0,0.0,0.0,0.028412911903160726,0.0,0.07898711236407571,0.0,0.0
SPCS3,0.0,0.040403451492537316,0.06362196409714889,0.0,0.012837837837837839,0.0214862138533961,0.08282208588957055,0.14634514699959725,0.0160842586544742,0.0
CAPRIN2,0.0,0.0,0.0,0.0,0.0,0.15675857431069268,0.0,0.0,0.0,0.0
CSGALNACT2,0.0,0.0,0.0,0.0,0.12353241921697966,0.0781271015467384,0.0,0.0,0.0,0.0
ARMCX5-GPRASP2,0.0,0.0,0.0,0.0,0.0,0.17447881640887694,0.0,0.0,0.0,0.140690249385329
KIF1A,0.0,0.0,0.0,0.0,0.0,0.10553127101546739,0.0,0.0,0.0,0.0
PRKCZ,0.0,0.0,0.0,0.0,0.0,0.4968870020080551,0.177380641922173,0.0,0.0,0.0
MAP7D2,0.0,0.0,0.0,0.0,0.0,0.5311376764546453,0.0,0.0,0.0,0.0
RABEP1,0.0,0.0,0.0,0.0,0.0,0.21401108457203813,0.0,0.0,0.0,0.0
FBXL2,0.0,0.0,0.0,0.0,0.0,0.19285471916978875,0.0,0.0,0.0,0.0
QRICH2,0.0,0.0,0.0,0.0,0.0,0.1702420981842636,0.0,0.0,0.0,0.0
REEP5,0.0,0.0,0.0,0.0,0.0,0.08739071956960323,0.0,0.0,0.0,0.0
EGLN3,0.4066257513234261,0.0,0.0,0.0,0.0,0.0,0.21726738906410262,0.11991542488924688,0.0,0.0
DDX6,0.0,0.08313899253731344,0.0,0.15125,0.0,0.03027908540685945,0.0,0.0,0.0,0.0
ZCCHC6,0.0,0.07246968283582089,0.0,0.05402173913043478,0.09590085653247436,0.07752185608607935,0.0,0.0,0.0,0.0
SLC2A6,0.0,0.0,0.0,0.0,0.0009849790691947797,0.17900134498991258,0.0,0.0,0.0,0.0
SH3GL1,0.0,0.0,0.0,0.0,0.0,0.12782447881640888,0.0,0.0,0.0,0.0
DHX34,0.0,0.0,0.0,0.0,0.0,0.13851714862138534,0.0,0.0,0.0,0.36592772909123683
FADS2,0.49739769885618246,0.0,0.0,0.3164314163026601,0.047007722007722005,0.0,0.015804214457188583,0.3576584972872312,0.036659046374918354,0.0
MFSD11,0.0,0.11998600746268656,0.0,0.0,0.0,0.07572293207800941,0.0,0.0,0.0,0.0
CCDC146,0.0,0.08727195041252811,0.0,0.0,0.0,0.08562542030934768,0.0,0.1911874185399824,0.0,0.0
AKIRIN2,0.0,0.0,0.0,0.01391304347826087,0.0,0.09500672494956287,0.0,0.0,0.0,0.0
DYNLT1,0.0,0.0,0.0,0.0,0.29163886639696296,0.08924008069939475,0.0,0.0,0.0,0.0
